"Strain","Amoxicillin","Chlorothalonil","Diflufenican","Glyphosate","Imidacloprid","Metaldehyde","Oxytetracycline","Tebuconazole","r_min","r_max","r_mean","c_min","c_max","c_mean","i_min","mean_int","i_max","mean_response","Complexity","id","significant","null_model"
"100",0,1,0,0,0,1,0,1,44.1506489215685,47.6246822303403,46.3977839622956,43.7782294095084,49.6210236351498,46.7768492049913,0.719439143619828,1.02539908942898,1.40227933872902,0.99189630663163,3,"268",FALSE,4
"100",0,1,0,0,0,0,1,1,43.0650337986903,46.104018189736,44.8129079613212,43.7782294095084,49.6210236351498,46.7768492049913,0.722507054182782,1.04402934145818,1.45108185373928,0.958014674415895,3,"278",FALSE,4
"100",0,0,1,1,1,0,0,0,44.5412179548049,47.1246208063107,46.4320604037079,43.7782294095084,49.6210236351498,46.7768492049913,0.774874641096868,1.04896244748366,1.39749700724294,0.992629071706551,3,"345",FALSE,4
"100",0,0,1,1,0,1,0,0,47.0749031245743,48.8035396163041,47.6308006993509,43.7782294095084,49.6210236351498,46.7768492049913,0.778598819392432,1.01785178674376,1.29751290036279,1.01825585752083,3,"346",FALSE,4
"100",0,0,1,1,0,0,1,0,42.2593346502344,45.6636886584472,44.4715639724251,43.7782294095084,49.6210236351498,46.7768492049913,0.753209833223694,1.01167021444997,1.33367802541435,0.950717389654362,3,"347",FALSE,4
"100",0,0,1,1,0,0,0,1,44.6671601533067,47.924951058339,46.3898151053248,43.7782294095084,49.6210236351498,46.7768492049913,0.703233231274563,0.990711607243626,1.35089569411315,0.991725947637677,3,"348",FALSE,4
"100",0,0,1,0,1,1,0,0,45.1416891125805,47.596953018706,46.2365415228205,43.7782294095084,49.6210236351498,46.7768492049913,0.77179681065089,1.03622993689608,1.36120891316648,0.988449250187779,3,"356",FALSE,4
"100",0,0,1,0,1,0,1,0,43.4417613347066,45.7696753219194,44.565063476259,43.7782294095084,49.6210236351498,46.7768492049913,0.784193068218826,1.07885435491558,1.44282437152437,0.952716231077482,3,"357",FALSE,4
"100",0,0,1,0,1,0,0,1,46.5771973963244,48.2710673419681,47.6647733949864,43.7782294095084,49.6210236351498,46.7768492049913,0.72822916760142,1.04809793900729,1.45336104758317,1.0189821290892,3,"358",FALSE,4
"100",0,0,1,0,0,1,1,0,42.7983517158672,46.0141048235967,44.7847785258514,43.7782294095084,49.6210236351498,46.7768492049913,0.74240814269961,0.99157179716254,1.30104409241681,0.957413320627689,3,"367",FALSE,4
"100",0,0,1,0,0,1,0,1,44.4690612994273,47.6187178398122,46.5187559001881,43.7782294095084,49.6210236351498,46.7768492049913,0.704984006901503,0.990517471557477,1.33786638516869,0.994482456403334,3,"368",FALSE,4
"100",0,0,1,0,0,0,1,1,41.7523646208807,45.0155262772321,43.0870659266611,43.7782294095084,49.6210236351498,46.7768492049913,0.684517486522498,0.974508942417972,1.33151498879898,0.921119456717566,3,"378",FALSE,4
"100",0,0,0,1,1,1,0,0,44.6603734166737,47.2970703723337,46.2087605300752,43.7782294095084,49.6210236351498,46.7768492049913,0.786725528672374,1.06006249398097,1.40125113714985,0.987855345441789,3,"456",FALSE,4
"100",0,0,0,1,1,0,1,0,43.0366064014996,45.3178990606283,44.2662767003729,43.7782294095084,49.6210236351498,46.7768492049913,0.770142586380372,1.06741726414734,1.44024955807054,0.946328738525842,3,"457",FALSE,4
"100",0,0,0,1,1,0,0,1,46.4843223371197,48.6000933688734,47.6674492431151,43.7782294095084,49.6210236351498,46.7768492049913,0.714346933583668,1.02930998016851,1.44259412054435,1.01903933362893,3,"458",FALSE,4
"100",0,0,0,1,0,1,1,0,42.5037172292533,46.817093537514,45.2663848602193,43.7782294095084,49.6210236351498,46.7768492049913,0.760796458330712,1.0245230633196,1.34942066730873,0.967709147357217,3,"467",FALSE,4
"100",0,0,0,1,0,1,0,1,45.3199942499317,48.1058478717012,46.9194701651649,43.7782294095084,49.6210236351498,46.7768492049913,0.711905716808541,1.00737044555891,1.38238666085036,1.00304896466089,3,"468",FALSE,4
"100",0,0,0,1,0,0,1,1,42.7170216747117,45.448785950782,43.5844840964062,43.7782294095084,49.6210236351498,46.7768492049913,0.680608782011305,0.966602274289752,1.34230548834018,0.93175331039089,3,"478",FALSE,4
"100",0,0,0,0,1,1,1,0,41.8136590213015,44.5552288808869,43.1218102952318,43.7782294095084,49.6210236351498,46.7768492049913,0.757531547791109,1.03365713304897,1.39134640581077,0.921862225184471,3,"567",FALSE,4
"100",0,0,0,0,1,1,0,1,43.418133873287,49.4716829196721,47.0522647361337,43.7782294095084,49.6210236351498,46.7768492049913,0.697214154721685,1.03492000501499,1.45011856128521,1.00588785982432,3,"568",FALSE,4
"100",0,0,0,0,1,0,1,1,43.1863875021981,45.095385318317,43.8660144756774,43.7782294095084,49.6210236351498,46.7768492049913,0.69920495528102,1.01307742732063,1.40978136760399,0.937771894029081,3,"578",FALSE,4
"100",0,0,0,0,0,1,1,1,41.5586871244819,44.5655541667817,43.1761714375865,43.7782294095084,49.6210236351498,46.7768492049913,0.676930942494246,0.96338056983388,1.32938681078271,0.923024362935915,3,"678",FALSE,4
"100",1,1,1,1,0,0,0,0,46.419088271226,49.5066373065371,48.2890991098609,43.7782294095084,49.6210236351498,46.7768492049913,0.482635392641575,0.986404196266867,1.75085101409703,1.032329024519,4,"1234",FALSE,4
"100",1,1,1,0,1,0,0,0,45.2301892306446,47.9663488488963,46.7250925779809,43.7782294095084,49.6210236351498,46.7768492049913,0.487188717781306,1.04226688414469,1.98666824255307,0.998893541829129,4,"1235",FALSE,4
"100",1,1,1,0,0,1,0,0,47.0257985525095,49.4721727882184,47.99554613062,43.7782294095084,49.6210236351498,46.7768492049913,0.499385658762198,0.987782946268352,1.77865343830159,1.02605342057752,4,"1236",FALSE,4
"100",1,1,1,0,0,0,1,0,44.1307036849199,47.6947804010328,46.0845652158004,43.7782294095084,49.6210236351498,46.7768492049913,0.472327693995199,0.982194481739769,1.84063187713469,0.985200286018473,4,"1237",FALSE,4
"100",1,1,1,0,0,0,0,1,47.7987237785498,48.3424821157597,48.0706029471548,43.7782294095084,49.6210236351498,46.7768492049913,0.426030827547753,0.981493357415168,1.93229989531595,1.02765799245036,4,"1238",FALSE,4
"100",1,1,0,1,1,0,0,0,43.5543662254583,47.5558811768109,45.821740049908,43.7782294095084,49.6210236351498,46.7768492049913,0.491407063250886,1.06661220204607,2.05649706408732,0.979581584238439,4,"1245",FALSE,4
"100",1,1,0,1,0,1,0,0,47.0495394946648,48.485779210517,47.8787453504938,43.7782294095084,49.6210236351498,46.7768492049913,0.484138166369843,0.976298310959283,1.74810746230236,1.02355644221939,4,"1246",FALSE,4
"100",1,1,0,1,0,0,1,0,43.4533771372731,46.618586901754,45.5580744025493,43.7782294095084,49.6210236351498,46.7768492049913,0.473289451879367,1.00136055470635,1.86578566269785,0.973944914564447,4,"1247",FALSE,4
"100",1,1,0,1,0,0,0,1,47.6776983252716,48.3498664872277,48.0137824062496,43.7782294095084,49.6210236351498,46.7768492049913,0.428964787986167,1.02667530947421,2.05133449405199,1.02644327743918,4,"1248",FALSE,4
"100",1,1,0,0,1,1,0,0,44.39295971576,48.9337892971188,46.3190086656906,43.7782294095084,49.6210236351498,46.7768492049913,0.524058307828325,1.10194877371174,2.07248701786723,0.990212240732712,4,"1256",FALSE,4
"100",1,1,0,0,1,0,1,0,42.7492884850925,44.7591960806521,43.8695473678207,43.7782294095084,49.6210236351498,46.7768492049913,0.481753449332301,1.07875031668996,2.07456601398624,0.937847420538525,4,"1257",FALSE,4
"100",1,1,0,0,1,0,0,1,47.1031197363123,47.6510226300179,47.3770711831651,43.7782294095084,49.6210236351498,46.7768492049913,0.411832069200333,1.01001644661664,2.08382378796418,1.01283160341868,4,"1258",FALSE,4
"100",1,1,0,0,0,1,1,0,43.1242195512746,46.9775218688647,45.6943407939285,43.7782294095084,49.6210236351498,46.7768492049913,0.472462822175796,0.995473140848875,1.88269118211644,0.976858030639925,4,"1267",FALSE,4
"100",1,1,0,0,0,1,0,1,44.7152710013273,48.6147214820782,46.6124108749896,43.7782294095084,49.6210236351498,46.7768492049913,0.424903724720928,0.986988216946879,1.96196412600807,0.996484621499813,4,"1268",FALSE,4
"100",1,1,0,0,0,0,1,1,42.1524521423386,46.2702149542487,43.8496884960557,43.7782294095084,49.6210236351498,46.7768492049913,0.394603514257263,0.957447412962184,1.96255218693421,0.93742287565997,4,"1278",FALSE,4
"100",1,0,1,1,1,0,0,0,44.5724691621007,48.596192546335,46.9055455156764,43.7782294095084,49.6210236351498,46.7768492049913,0.500820033416072,1.0778047886609,2.04090702797847,1.00275128215928,4,"1345",FALSE,4
"100",1,0,1,1,0,1,0,0,46.5051667043058,49.1567714161995,47.8440989197139,43.7782294095084,49.6210236351498,46.7768492049913,0.531775234454414,1.02580655381354,1.80704058576714,1.02281576747603,4,"1346",FALSE,4
"100",1,0,1,1,0,0,1,0,43.1230658311052,47.6859688473286,45.5250167762741,43.7782294095084,49.6210236351498,46.7768492049913,0.505885043333734,1.05120708175291,1.96447754503612,0.97323820543724,4,"1347",FALSE,4
"100",1,0,1,1,0,0,0,1,47.4774995435712,47.5829369449284,47.5302182442498,43.7782294095084,49.6210236351498,46.7768492049913,0.483452552551892,1.10399186001106,2.17473094003429,1.01610559608145,4,"1348",FALSE,4
"100",1,0,1,0,1,1,0,0,44.4174275122399,47.2807373404419,46.2577650017231,43.7782294095084,49.6210236351498,46.7768492049913,0.523777030915421,1.10199827077306,2.07259453935149,0.988902967769517,4,"1356",FALSE,4
"100",1,0,1,0,1,0,1,0,43.5531793125576,45.2847362114442,44.1142303263496,43.7782294095084,49.6210236351498,46.7768492049913,0.465282612416619,1.02814930902033,2.01315908198338,0.943078276457372,4,"1357",FALSE,4
"100",1,0,1,0,1,0,0,1,48.6856242856868,48.7837343863638,48.7346793360253,43.7782294095084,49.6210236351498,46.7768492049913,0.434648323905447,1.06951492120533,2.15727530462693,1.04185468162796,4,"1358",FALSE,4
"100",1,0,1,0,0,1,1,0,43.5861984140628,47.2952928819761,45.796083389876,43.7782294095084,49.6210236351498,46.7768492049913,0.502157911670469,1.06306731625745,1.98369043120998,0.979033093682363,4,"1367",FALSE,4
"100",1,0,1,0,0,1,0,1,45.0544482226963,49.1119377805997,47.4831813371247,43.7782294095084,49.6210236351498,46.7768492049913,0.474130325463953,1.08206128445322,2.11021165876956,1.01510003653812,4,"1368",FALSE,4
"100",1,0,1,0,0,0,1,1,43.8436374533889,46.1273560356926,44.9854967445408,43.7782294095084,49.6210236351498,46.7768492049913,0.466551322343292,1.0913196267515,2.23845518714769,0.961704294092142,4,"1378",FALSE,4
"100",1,0,0,1,1,1,0,0,45.170427490173,48.0636588879482,46.9524806542553,43.7782294095084,49.6210236351498,46.7768492049913,0.493389773915612,1.04350442179943,1.94858191286747,1.0037546660848,4,"1456",FALSE,4
"100",1,0,0,1,1,0,1,0,43.5477442296345,45.5515919496457,44.4356608442077,43.7782294095084,49.6210236351498,46.7768492049913,0.457275407115503,1.03261782896987,2.00900495697926,0.949949849111818,4,"1457",FALSE,4
