"Strain","Amoxicillin","Chlorothalonil","Diflufenican","Glyphosate","Imidacloprid","Metaldehyde","Oxytetracycline","Tebuconazole","r_min","r_max","r_mean","c_min","c_max","c_mean","i_min","mean_int","i_max","mean_response","Complexity","id","significant","null_model"
"100",1,0,1,0,0,0,0,0,46.997897375234,48.868679821783,47.8136281441487,43.7782294095084,49.6210236351498,46.7768492049913,0.855593306639213,0.975361322993082,1.10014144601652,1.02216436029314,2,"13",FALSE,2
"100",1,0,0,1,0,0,0,0,47.486702480248,49.2443125941126,48.3026010661921,43.7782294095084,49.6210236351498,46.7768492049913,0.861793356979898,0.978761370924771,1.1052357890837,1.03261767064546,2,"14",FALSE,2
"100",1,0,0,0,1,0,0,0,44.3543860148559,48.5508872889105,47.0005694251739,43.7782294095084,49.6210236351498,46.7768492049913,0.839948861973207,0.985407061444895,1.1437497108987,1.0047827124739,2,"15",FALSE,2
"100",1,0,0,0,0,1,0,0,47.2266107616077,50.1674217797847,48.3176049096195,43.7782294095084,49.6210236351498,46.7768492049913,0.859636995703411,0.976951053265497,1.10588128987499,1.03293842425932,2,"16",FALSE,2
"100",1,0,0,0,0,0,1,0,42.5170589877586,46.4146149346933,44.3135272442084,43.7782294095084,49.6210236351498,46.7768492049913,0.828773084405366,0.962158623110111,1.10695429229274,0.947338865215401,2,"17",FALSE,2
"100",1,0,0,0,0,0,0,1,43.5623340422467,47.2959404071903,45.4032201306024,43.7782294095084,49.6210236351498,46.7768492049913,0.822384630206042,0.972057128616575,1.16019819345512,0.970634424982982,2,"18",FALSE,2
"100",0,1,1,0,0,0,0,0,46.4824918675505,48.335977957732,46.9722315608842,43.7782294095084,49.6210236351498,46.7768492049913,0.849768948168527,0.967629073175567,1.0934376389945,1.00417690287425,2,"23",FALSE,2
"100",0,1,0,1,0,0,0,0,46.7227943290644,48.9028225084868,47.6118003291117,43.7782294095084,49.6210236351498,46.7768492049913,0.855986387513333,0.973867716931342,1.10014794588131,1.0178496657708,2,"24",FALSE,2
"100",0,1,0,0,1,0,0,0,45.7018243856594,47.9669813719612,46.9730983256407,43.7782294095084,49.6210236351498,46.7768492049913,0.86403568026535,0.994828765970136,1.13977103676709,1.00419543265493,2,"25",FALSE,2
"100",0,1,0,0,0,1,0,0,46.8165553482136,49.9998691220093,48.0965676761656,43.7782294095084,49.6210236351498,46.7768492049913,0.863463302852113,0.982858556644799,1.11258045981266,1.02821306893482,2,"26",FALSE,2
"100",0,1,0,0,0,0,1,0,44.0787146877826,47.5692067913727,45.1024043562006,43.7782294095084,49.6210236351498,46.7768492049913,0.854847027593594,0.987209131666716,1.13771253536993,0.964203556305111,2,"27",FALSE,2
"100",0,1,0,0,0,0,0,1,42.8569864866528,46.8388139480631,45.4033238383991,43.7782294095084,49.6210236351498,46.7768492049913,0.822986824657431,0.983211483687733,1.17416574566454,0.970636642058276,2,"28",FALSE,2
"100",0,0,1,1,0,0,0,0,46.9724152247184,48.5725426249261,47.7991590523835,43.7782294095084,49.6210236351498,46.7768492049913,0.868386003555379,0.986165378523865,1.11357007859911,1.02185503865196,2,"34",FALSE,2
"100",0,0,1,0,1,0,0,0,44.0942514123323,47.4056465278779,45.7217253084664,43.7782294095084,49.6210236351498,46.7768492049913,0.838284492507922,0.974774830333012,1.12578284598978,0.977443459436505,2,"35",FALSE,2
"100",0,0,1,0,0,1,0,0,48.1820051043779,48.7719470135106,48.5507089666211,43.7782294095084,49.6210236351498,46.7768492049913,0.884243631356575,0.99863370278192,1.12139924133803,1.03792174530303,2,"36",FALSE,2
"100",0,0,1,0,0,0,1,0,43.84963540562,46.6669299906555,44.8467898870057,43.7782294095084,49.6210236351498,46.7768492049913,0.860003919842686,0.989589359515699,1.13344489100253,0.958739005495486,2,"37",FALSE,2
"100",0,0,1,0,0,0,0,1,44.9084517255362,47.1751979515412,46.3803684483192,43.7782294095084,49.6210236351498,46.7768492049913,0.860789797339203,1.0094985747197,1.19256139908828,0.991523996091858,2,"38",FALSE,2
"100",0,0,0,1,1,0,0,0,43.9609388263739,47.038432330411,45.9636635591833,43.7782294095084,49.6210236351498,46.7768492049913,0.838712690873422,0.975208642776859,1.12095310429432,0.982615638726662,2,"45",FALSE,2
"100",0,0,0,1,0,1,0,0,46.70634065583,48.2328128272073,47.530863885,43.7782294095084,49.6210236351498,46.7768492049913,0.858259555217522,0.973278009333666,1.09608782035691,1.01611939865176,2,"46",FALSE,2
"100",0,0,0,1,0,0,1,0,43.3441840777227,47.4979321663953,45.138382246012,43.7782294095084,49.6210236351498,46.7768492049913,0.856032967613315,0.991349218717188,1.14497370284015,0.964972695108237,2,"47",FALSE,2
"100",0,0,0,1,0,0,0,1,45.0271646923243,48.7191675631984,47.3719570355817,43.7782294095084,49.6210236351498,46.7768492049913,0.8682577389413,1.02724499266414,1.22226768675653,1.01272227267772,2,"48",FALSE,2
"100",0,0,0,0,1,1,0,0,44.5870547381199,47.201667362717,45.7929638468141,43.7782294095084,49.6210236351498,46.7768492049913,0.839049579907758,0.968904516129878,1.1103054860698,0.978966403789501,2,"56",FALSE,2
"100",0,0,0,0,1,0,1,0,41.4497572859624,43.5330468638948,42.8858064449281,43.7782294095084,49.6210236351498,46.7768492049913,0.835989185816171,0.974179417945573,1.12441643177563,0.916816912079491,2,"57",FALSE,2
"100",0,0,0,0,1,0,0,1,44.1579876782163,47.4983538902763,46.3805544839358,43.7782294095084,49.6210236351498,46.7768492049913,0.864053858300887,1.03804464994173,1.24699040533178,0.991527973179237,2,"58",FALSE,2
"100",0,0,0,0,0,1,1,0,43.13021257007,47.329433678512,45.6509346449096,43.7782294095084,49.6210236351498,46.7768492049913,0.857777999125749,0.998999732717494,1.14975419680286,0.975930089794043,2,"67",FALSE,2
"100",0,0,0,0,0,1,0,1,44.485941290644,47.9831757662987,46.6545214315054,43.7782294095084,49.6210236351498,46.7768492049913,0.853731616454343,1.00805563169796,1.19548067396062,0.997384865044033,2,"68",FALSE,2
"100",0,0,0,0,0,0,1,1,43.2100333428645,45.7975526233358,44.4588667543032,43.7782294095084,49.6210236351498,46.7768492049913,0.873115389936443,1.03150945064034,1.2268053914132,0.950445947299059,2,"78",FALSE,2
"100",1,1,1,0,0,0,0,0,47.252578693079,49.8465614728569,48.3018669331743,43.7782294095084,49.6210236351498,46.7768492049913,0.826405680767485,1.08740238602776,1.41161879801564,1.0326019762789,3,"123",FALSE,2
"100",1,1,0,1,0,0,0,0,46.4801438394745,49.1686587991049,47.4835698121342,43.7782294095084,49.6210236351498,46.7768492049913,0.799293648230064,1.04944017224772,1.35982934597558,1.01510834139439,3,"124",FALSE,2
"100",1,1,0,0,1,0,0,0,43.0710526491837,47.0963551190972,45.1605773555814,43.7782294095084,49.6210236351498,46.7768492049913,0.736768780584571,1.00681327731949,1.34325005334339,0.965447184304209,3,"125",FALSE,2
"100",1,1,0,0,0,1,0,0,47.0827672373932,48.6093401211718,47.6215079734539,43.7782294095084,49.6210236351498,46.7768492049913,0.797251277315628,1.04361223359816,1.34769752363177,1.01805719672911,3,"126",FALSE,2
"100",1,1,0,0,0,0,1,0,43.830992720029,47.8328857313805,45.4941124290043,43.7782294095084,49.6210236351498,46.7768492049913,0.799377640398186,1.08240601440934,1.43742730442787,0.972577529316572,3,"127",FALSE,2
"100",1,1,0,0,0,0,0,1,44.5544497415128,49.5559331652876,47.5263998586327,43.7782294095084,49.6210236351498,46.7768492049913,0.773315401622305,1.1192542169016,1.56431038059247,1.01602396626495,3,"128",FALSE,2
"100",1,0,1,1,0,0,0,0,46.3572833631166,48.8041353900187,47.6713479915515,43.7782294095084,49.6210236351498,46.7768492049913,0.781931703514343,1.02376125796885,1.32413088752656,1.01912268144954,3,"134",FALSE,2
"100",1,0,1,0,1,0,0,0,44.4086345775599,46.6532644344929,45.4630213989217,43.7782294095084,49.6210236351498,46.7768492049913,0.749723073983273,1.01730005614603,1.35188159110654,0.971912862272702,3,"135",FALSE,2
"100",1,0,1,0,0,1,0,0,47.1746951270942,48.2358854129328,47.5629975343096,43.7782294095084,49.6210236351498,46.7768492049913,0.774131614899212,1.00889824366579,1.2798208036257,1.01680635491016,3,"136",FALSE,2
"100",1,0,1,0,0,0,1,0,42.6556860095693,46.6281786857462,44.9283505186996,43.7782294095084,49.6210236351498,46.7768492049913,0.779144664123991,1.05207936979224,1.39382864648444,0.960482616556943,3,"137",FALSE,2
"100",1,0,1,0,0,0,0,1,44.0821224067259,47.4557857078851,46.330637656826,43.7782294095084,49.6210236351498,46.7768492049913,0.736977581806149,1.04377845128382,1.42950374046263,0.990460846428329,3,"138",FALSE,2
"100",1,0,0,1,1,0,0,0,44.6622891678177,48.2529032581492,46.4501438305472,43.7782294095084,49.6210236351498,46.7768492049913,0.747327434562506,1.03004027686352,1.37850161899165,0.993015660952016,3,"145",FALSE,2
"100",1,0,0,1,0,1,0,0,48.0021839359589,50.3652850050881,49.0810212840252,43.7782294095084,49.6210236351498,46.7768492049913,0.80091965306718,1.05653172327873,1.36217574681938,1.04925881324191,3,"146",FALSE,2
"100",1,0,0,1,0,0,1,0,43.5336364593193,47.4569875783262,45.3866928005854,43.7782294095084,49.6210236351498,46.7768492049913,0.771805173354777,1.04692698312103,1.38230705983744,0.970281102125673,3,"147",FALSE,2
"100",1,0,0,1,0,0,0,1,44.0871916186105,47.7110309619562,46.4318522214546,43.7782294095084,49.6210236351498,46.7768492049913,0.71707063370232,1.01628319188404,1.40734648590901,0.992624621166236,3,"148",FALSE,2
"100",1,0,0,0,1,1,0,0,43.4434874876385,47.5053753448361,45.3392464209235,43.7782294095084,49.6210236351498,46.7768492049913,0.737665855128765,1.00988214510943,1.35624072468916,0.969266788838903,3,"156",FALSE,2
"100",1,0,0,0,1,0,1,0,41.5432765886864,44.1758258288546,43.3154590819714,43.7782294095084,49.6210236351498,46.7768492049913,0.764710672676272,1.04889251978485,1.40654164164585,0.926002067649939,3,"157",FALSE,2
"100",1,0,0,0,1,0,0,1,47.6863613515778,48.5798153557151,48.1330883536464,43.7782294095084,49.6210236351498,46.7768492049913,0.748390479250345,1.07871598648632,1.50221006396821,1.02899381150517,3,"158",FALSE,2
"100",1,0,0,0,0,1,1,0,44.3531023195726,48.5825796040942,46.2523902980719,43.7782294095084,49.6210236351498,46.7768492049913,0.781496865563235,1.05855564151022,1.39527479263295,0.988788066835775,3,"167",FALSE,2
"100",1,0,0,0,0,1,0,1,45.4724523437791,48.7104881955131,47.4012551859319,43.7782294095084,49.6210236351498,46.7768492049913,0.74118309397763,1.05431396657241,1.45452293932918,1.01334861136551,3,"168",FALSE,2
"100",1,0,0,0,0,0,1,1,43.3137075299921,45.6806566076951,44.5611176764088,43.7782294095084,49.6210236351498,46.7768492049913,0.734512077469022,1.05966279788709,1.46048557228598,0.9526318773872,3,"178",FALSE,2
"100",0,1,1,1,0,0,0,0,47.671455495666,49.9569842705232,48.7944403140935,43.7782294095084,49.6210236351498,46.7768492049913,0.819655910353238,1.07384763467719,1.3855561060114,1.0431322575888,3,"234",FALSE,2
"100",0,1,1,0,1,0,0,0,46.0291404651468,48.6977034817378,47.4304696313338,43.7782294095084,49.6210236351498,46.7768492049913,0.791425855079468,1.070103636696,1.41099140800973,1.01397316060084,3,"235",FALSE,2
"100",0,1,1,0,0,1,0,0,48.4517947149294,51.1450461230683,49.6366163346539,43.7782294095084,49.6210236351498,46.7768492049913,0.810228086394652,1.06495125455831,1.37152232897899,1.06113637789348,3,"236",FALSE,2
"100",0,1,1,0,0,0,1,0,43.801814543827,47.2114410036942,45.5140911376612,43.7782294095084,49.6210236351498,46.7768492049913,0.778456601131535,1.0546170395645,1.39584303014302,0.973004636079778,3,"237",FALSE,2
"100",0,1,1,0,0,0,0,1,45.7934915881503,47.8226751488522,46.7717291688762,43.7782294095084,49.6210236351498,46.7768492049913,0.748014023494419,1.05542535743114,1.44712634459978,0.999890543373439,3,"238",FALSE,2
"100",0,1,0,1,1,0,0,0,45.3132106641104,47.7642507970334,46.4795182664954,43.7782294095084,49.6210236351498,46.7768492049913,0.76777266666241,1.03216593360549,1.37161804248324,0.993643630480691,3,"245",FALSE,2
"100",0,1,0,1,0,1,0,0,47.5223083096687,49.7855101116996,48.6335918652995,43.7782294095084,49.6210236351498,46.7768492049913,0.808677380647065,1.05570859587152,1.35548912010001,1.03969362391578,3,"246",FALSE,2
"100",0,1,0,1,0,0,1,0,43.3855518035049,46.8732973602105,45.5159493981503,43.7782294095084,49.6210236351498,46.7768492049913,0.762237506481546,1.03917279666727,1.37828138153759,0.973044362151984,3,"247",FALSE,2
"100",0,1,0,1,0,0,0,1,45.704491768126,49.7260525701086,47.8294767628433,43.7782294095084,49.6210236351498,46.7768492049913,0.733653102439194,1.05352661529831,1.46269471471428,1.02250317359425,3,"248",FALSE,2
"100",0,1,0,0,1,1,0,0,44.2210758132681,47.3684473555934,46.2796951953217,43.7782294095084,49.6210236351498,46.7768492049913,0.755137171074481,1.02469329388516,1.34169053115587,0.989371793566281,3,"256",FALSE,2
"100",0,1,0,0,1,0,1,0,41.8032925730439,44.188407913001,42.84114933513,43.7782294095084,49.6210236351498,46.7768492049913,0.738642345074863,1.00829097093883,1.34724140718469,0.915862228073255,3,"257",FALSE,2
"100",0,1,0,0,1,0,0,1,47.7299852717439,47.7399886918428,47.7349869817933,43.7782294095084,49.6210236351498,46.7768492049913,0.731460991083489,1.05553819507621,1.47691445931935,1.02048316192917,3,"258",FALSE,2
"100",0,1,0,0,0,1,1,0,43.9296443442051,47.3605476973174,45.6762426049151,43.7782294095084,49.6210236351498,46.7768492049913,0.75629637806545,1.02528784612206,1.34652593184909,0.976471125807278,3,"267",FALSE,2
"100",0,1,0,0,0,1,0,1,44.1506489215685,47.6246822303403,46.3977839622956,43.7782294095084,49.6210236351498,46.7768492049913,0.727882811170961,1.02622202204347,1.41900812579826,0.99189630663163,3,"268",FALSE,2
"100",0,1,0,0,0,0,1,1,43.0650337986903,46.104018189736,44.8129079613212,43.7782294095084,49.6210236351498,46.7768492049913,0.726285133037569,1.03795283913578,1.43444414039618,0.958014674415895,3,"278",FALSE,2
"100",0,0,1,1,1,0,0,0,44.5412179548049,47.1246208063107,46.4320604037079,43.7782294095084,49.6210236351498,46.7768492049913,0.773002826874739,1.04826422862618,1.38069721786306,0.992629071706551,3,"345",FALSE,2
"100",0,0,1,1,0,1,0,0,47.0749031245743,48.8035396163041,47.6308006993509,43.7782294095084,49.6210236351498,46.7768492049913,0.779984564891558,1.01235732167665,1.29588638975297,1.01825585752083,3,"346",FALSE,2
"100",0,0,1,1,0,0,1,0,42.2593346502344,45.6636886584472,44.4715639724251,43.7782294095084,49.6210236351498,46.7768492049913,0.75211404715659,1.00759246632649,1.33831072365112,0.950717389654362,3,"347",FALSE,2
"100",0,0,1,1,0,0,0,1,44.6671601533067,47.924951058339,46.3898151053248,43.7782294095084,49.6210236351498,46.7768492049913,0.695133872203003,0.987135948627096,1.35612178568604,0.991725947637677,3,"348",FALSE,2
"100",0,0,1,0,1,1,0,0,45.1416891125805,47.596953018706,46.2365415228205,43.7782294095084,49.6210236351498,46.7768492049913,0.772000065247564,1.03737013425414,1.37268543859806,0.988449250187779,3,"356",FALSE,2
"100",0,0,1,0,1,0,1,0,43.4417613347066,45.7696753219194,44.565063476259,43.7782294095084,49.6210236351498,46.7768492049913,0.7761155595344,1.07769352469648,1.43628487475329,0.952716231077482,3,"357",FALSE,2
"100",0,0,1,0,1,0,0,1,46.5771973963244,48.2710673419681,47.6647733949864,43.7782294095084,49.6210236351498,46.7768492049913,0.733512425815822,1.04994761008299,1.45051469684701,1.0189821290892,3,"358",FALSE,2
"100",0,0,1,0,0,1,1,0,42.7983517158672,46.0141048235967,44.7847785258514,43.7782294095084,49.6210236351498,46.7768492049913,0.735018466246873,0.992518678562084,1.29932078403162,0.957413320627689,3,"367",FALSE,2
"100",0,0,1,0,0,1,0,1,44.4690612994273,47.6187178398122,46.5187559001881,43.7782294095084,49.6210236351498,46.7768492049913,0.704905664386623,0.990264012080844,1.35166504323444,0.994482456403334,3,"368",FALSE,2
"100",0,0,1,0,0,0,1,1,41.7523646208807,45.0155262772321,43.0870659266611,43.7782294095084,49.6210236351498,46.7768492049913,0.682435967922278,0.974573649493296,1.34416319649734,0.921119456717566,3,"378",FALSE,2
"100",0,0,0,1,1,1,0,0,44.6603734166737,47.2970703723337,46.2087605300752,43.7782294095084,49.6210236351498,46.7768492049913,0.780468897247329,1.05712029781508,1.38932910632893,0.987855345441789,3,"456",FALSE,2
"100",0,0,0,1,1,0,1,0,43.0366064014996,45.3178990606283,44.2662767003729,43.7782294095084,49.6210236351498,46.7768492049913,0.771081068849264,1.06048230740955,1.41990325083358,0.946328738525842,3,"457",FALSE,2
"100",0,0,0,1,1,0,0,1,46.4843223371197,48.6000933688734,47.6674492431151,43.7782294095084,49.6210236351498,46.7768492049913,0.712204586150315,1.02886941816797,1.41823000947991,1.01903933362893,3,"458",FALSE,2
"100",0,0,0,1,0,1,1,0,42.5037172292533,46.817093537514,45.2663848602193,43.7782294095084,49.6210236351498,46.7768492049913,0.749826487270024,1.02077504643548,1.35990119595581,0.967709147357217,3,"467",FALSE,2
"100",0,0,0,1,0,1,0,1,45.3199942499317,48.1058478717012,46.9194701651649,43.7782294095084,49.6210236351498,46.7768492049913,0.712444181388938,1.00435919053786,1.37987000753895,1.00304896466089,3,"468",FALSE,2
"100",0,0,0,1,0,0,1,1,42.7170216747117,45.448785950782,43.5844840964062,43.7782294095084,49.6210236351498,46.7768492049913,0.667079528737077,0.964825389620217,1.34059219113559,0.93175331039089,3,"478",FALSE,2
"100",0,0,0,0,1,1,1,0,41.8136590213015,44.5552288808869,43.1218102952318,43.7782294095084,49.6210236351498,46.7768492049913,0.755820193495099,1.03154456470771,1.37882152335972,0.921862225184471,3,"567",FALSE,2
"100",0,0,0,0,1,1,0,1,43.418133873287,49.4716829196721,47.0522647361337,43.7782294095084,49.6210236351498,46.7768492049913,0.709272383886043,1.03809018667004,1.46561087095163,1.00588785982432,3,"568",FALSE,2
"100",0,0,0,0,1,0,1,1,43.1863875021981,45.095385318317,43.8660144756774,43.7782294095084,49.6210236351498,46.7768492049913,0.703690135466759,1.01136563343641,1.42274630726878,0.937771894029081,3,"578",FALSE,2
"100",0,0,0,0,0,1,1,1,41.5586871244819,44.5655541667817,43.1761714375865,43.7782294095084,49.6210236351498,46.7768492049913,0.680585247082233,0.964207759820406,1.33225689432781,0.923024362935915,3,"678",FALSE,2
"100",1,1,1,1,0,0,0,0,46.419088271226,49.5066373065371,48.2890991098609,43.7782294095084,49.6210236351498,46.7768492049913,0.790194564141421,1.14303509739734,1.60889059993983,1.032329024519,4,"1234",FALSE,2
"100",1,1,1,0,1,0,0,0,45.2301892306446,47.9663488488963,46.7250925779809,43.7782294095084,49.6210236351498,46.7768492049913,0.756826131440676,1.12963164520273,1.61917289812016,0.998893541829129,4,"1235",FALSE,2
"100",1,1,1,0,0,1,0,0,47.0257985525095,49.4721727882184,47.99554613062,43.7782294095084,49.6210236351498,46.7768492049913,0.773816769084429,1.112599689667,1.54427498478238,1.02605342057752,4,"1236",FALSE,2
"100",1,1,1,0,0,0,1,0,44.1307036849199,47.6947804010328,46.0845652158004,43.7782294095084,49.6210236351498,46.7768492049913,0.789598745952396,1.17472573062,1.69106080884543,0.985200286018473,4,"1237",FALSE,2
"100",1,1,1,0,0,0,0,1,47.7987237785498,48.3424821157597,48.0706029471548,43.7782294095084,49.6210236351498,46.7768492049913,0.752816959700172,1.18249880648253,1.77917327751505,1.02765799245036,4,"1238",FALSE,2
"100",1,1,0,1,1,0,0,0,43.5543662254583,47.5558811768109,45.821740049908,43.7782294095084,49.6210236351498,46.7768492049913,0.730135731642826,1.09194127132997,1.579866244187,0.979581584238439,4,"1245",FALSE,2
"100",1,1,0,1,0,1,0,0,47.0495394946648,48.485779210517,47.8787453504938,43.7782294095084,49.6210236351498,46.7768492049913,0.776967771652007,1.11755179450873,1.5756777851767,1.02355644221939,4,"1246",FALSE,2
"100",1,1,0,1,0,0,1,0,43.4533771372731,46.618586901754,45.5580744025493,43.7782294095084,49.6210236351498,46.7768492049913,0.771165243378426,1.13982885060938,1.62470957004093,0.973944914564447,4,"1247",FALSE,2
"100",1,1,0,1,0,0,0,1,47.6776983252716,48.3498664872277,48.0137824062496,43.7782294095084,49.6210236351498,46.7768492049913,0.730461240899021,1.14546517310431,1.71447373214573,1.02644327743918,4,"1248",FALSE,2
"100",1,1,0,0,1,1,0,0,44.39295971576,48.9337892971188,46.3190086656906,43.7782294095084,49.6210236351498,46.7768492049913,0.741365498178124,1.10311617949432,1.59499664253184,0.990212240732712,4,"1256",FALSE,2
"100",1,1,0,0,1,0,1,0,42.7492884850925,44.7591960806521,43.8695473678207,43.7782294095084,49.6210236351498,46.7768492049913,0.739360742069535,1.12820536358284,1.64836324674804,0.937847420538525,4,"1257",FALSE,2
"100",1,1,0,0,1,0,0,1,47.1031197363123,47.6510226300179,47.3770711831651,43.7782294095084,49.6210236351498,46.7768492049913,0.700216755662286,1.13167158449606,1.71938333836636,1.01283160341868,4,"1258",FALSE,2
"100",1,1,0,0,0,1,1,0,43.1242195512746,46.9775218688647,45.6943407939285,43.7782294095084,49.6210236351498,46.7768492049913,0.751486808166651,1.12590120370973,1.61700596909766,0.976858030639925,4,"1267",FALSE,2
"100",1,1,0,0,0,1,0,1,44.7152710013273,48.6147214820782,46.6124108749896,43.7782294095084,49.6210236351498,46.7768492049913,0.716620172487718,1.12244148019477,1.67634561774025,0.996484621499813,4,"1268",FALSE,2
"100",1,1,0,0,0,0,1,1,42.1524521423386,46.2702149542487,43.8496884960557,43.7782294095084,49.6210236351498,46.7768492049913,0.703225417730787,1.11942705775568,1.71339440627007,0.93742287565997,4,"1278",FALSE,2
"100",1,0,1,1,1,0,0,0,44.5724691621007,48.596192546335,46.9055455156764,43.7782294095084,49.6210236351498,46.7768492049913,0.730393841292839,1.10348866592453,1.60750502102906,1.00275128215928,4,"1345",FALSE,2
"100",1,0,1,1,0,1,0,0,46.5051667043058,49.1567714161995,47.8440989197139,43.7782294095084,49.6210236351498,46.7768492049913,0.741933048265187,1.06991886956656,1.49798547119071,1.02281576747603,4,"1346",FALSE,2
"100",1,0,1,1,0,0,1,0,43.1230658311052,47.6859688473286,45.5250167762741,43.7782294095084,49.6210236351498,46.7768492049913,0.747754530731827,1.10451997568543,1.58152702777804,0.97323820543724,4,"1347",FALSE,2
"100",1,0,1,1,0,0,0,1,47.4774995435712,47.5829369449284,47.5302182442498,43.7782294095084,49.6210236351498,46.7768492049913,0.688356035221505,1.07353414529431,1.59481469700321,1.01610559608145,4,"1348",FALSE,2
"100",1,0,1,0,1,1,0,0,44.4174275122399,47.2807373404419,46.2577650017231,43.7782294095084,49.6210236351498,46.7768492049913,0.726746867971643,1.08678181460275,1.55754964648712,0.988902967769517,4,"1356",FALSE,2
"100",1,0,1,0,1,0,1,0,43.5531793125576,45.2847362114442,44.1142303263496,43.7782294095084,49.6210236351498,46.7768492049913,0.750655453610808,1.13841548273659,1.66073114020865,0.943078276457372,4,"1357",FALSE,2
"100",1,0,1,0,1,0,0,1,48.6856242856868,48.7837343863638,48.7346793360253,43.7782294095084,49.6210236351498,46.7768492049913,0.705983429524564,1.13288264169974,1.73299755481034,1.04185468162796,4,"1358",FALSE,2
"100",1,0,1,0,0,1,1,0,43.5861984140628,47.2952928819761,45.796083389876,43.7782294095084,49.6210236351498,46.7768492049913,0.731361818100059,1.0831282099278,1.52383920979889,0.979033093682363,4,"1367",FALSE,2
"100",1,0,1,0,0,1,0,1,45.0544482226963,49.1119377805997,47.4831813371247,43.7782294095084,49.6210236351498,46.7768492049913,0.693201234162916,1.08029459329743,1.60871686085387,1.01510003653812,4,"1368",FALSE,2
"100",1,0,1,0,0,0,1,1,43.8436374533889,46.1273560356926,44.9854967445408,43.7782294095084,49.6210236351498,46.7768492049913,0.69341032970933,1.09837605907133,1.66246588976053,0.961704294092142,4,"1378",FALSE,2
"100",1,0,0,1,1,1,0,0,45.170427490173,48.0636588879482,46.9524806542553,43.7782294095084,49.6210236351498,46.7768492049913,0.745351497388638,1.11838583532651,1.6207397135305,1.0037546660848,4,"1456",FALSE,2
"100",1,0,0,1,1,0,1,0,43.5477442296345,45.5515919496457,44.4356608442077,43.7782294095084,49.6210236351498,46.7768492049913,0.744579381112956,1.13060769822282,1.64444638777371,0.949949849111818,4,"1457",FALSE,2
"100",1,0,0,1,1,0,0,1,48.4333291034228,49.4128258544572,48.92307747894,43.7782294095084,49.6210236351498,46.7768492049913,0.691970381534222,1.10809176432431,1.68150789689078,1.04588227532263,4,"1458",FALSE,2
"100",1,0,0,1,0,1,1,0,43.965576893644,47.7112971618879,45.5668395239518,43.7782294095084,49.6210236351498,46.7768492049913,0.732396022389821,1.09732295258232,1.55851183063745,0.974132296176322,4,"1467",FALSE,2
"100",1,0,0,1,0,1,0,1,46.4168424088567,48.3316367819771,47.5322016674929,43.7782294095084,49.6210236351498,46.7768492049913,0.689325287420189,1.07653585779443,1.60568646394741,1.0161479978951,4,"1468",FALSE,2
"100",1,0,0,1,0,0,1,1,43.7441668777134,46.2469605720464,44.8064029070071,43.7782294095084,49.6210236351498,46.7768492049913,0.664347417592464,1.06174395936912,1.60836311158008,0.957875608736512,4,"1478",FALSE,2
