"Strain","Amoxicillin","Chlorothalonil","Diflufenican","Glyphosate","Imidacloprid","Metaldehyde","Oxytetracycline","Tebuconazole","r_min","r_max","r_mean","c_min","c_max","c_mean","i_min","mean_int","i_max","mean_response","Complexity","id","significant","null","response"
"331",1,1,0,0,1,1,0,0,47.2566424559745,47.6799863804745,47.4368537412419,43.8127473487713,46.7751058594732,45.2271039628882,0.684111467562153,0.96995224149571,1.34162818814188,1.0488589713851,4,"1256",FALSE,1.11653960756502,"Additive"
"331",1,1,0,0,1,0,1,0,42.0383776658011,42.5201073939601,42.2475640315067,43.8127473487713,46.7751058594732,45.2271039628882,0.676823723499906,0.968111849291476,1.34341782779079,0.934120479307576,4,"1257",FALSE,0.995491051012185,"Additive"
"331",1,1,0,0,1,0,0,1,46.3151627055287,47.0967134523628,46.7801572372974,43.8127473487713,46.7751058594732,45.2271039628882,0.667066424066394,0.963476283922404,1.34372942458921,1.0343389945039,4,"1258",FALSE,1.10968175320056,"Additive"
"331",1,1,0,0,0,1,1,0,41.9142810129282,42.3288676177162,42.0464378962165,43.8127473487713,46.7751058594732,45.2271039628882,0.649709320915968,0.924164750917575,1.26475939786422,0.929673452687095,4,"1267",FALSE,1.03819662833541,"Additive"
"331",1,1,0,0,0,1,0,1,46.3852943321696,47.6851760887432,47.0008705085547,43.8127473487713,46.7751058594732,45.2271039628882,0.645564064976032,0.91294750865193,1.2569151124253,1.03921910514372,4,"1268",FALSE,1.17252024471772,"Additive"
"331",1,1,0,0,0,0,1,1,41.2623031679988,41.6451295729865,41.4106273793773,43.8127473487713,46.7751058594732,45.2271039628882,0.657976057545885,0.930047700309882,1.29283194457574,0.91561527824902,4,"1278",FALSE,1.01799568767981,"Additive"
"331",1,0,1,1,1,0,0,0,47.2049323460613,48.0896546049425,47.8300726207831,43.8127473487713,46.7751058594732,45.2271039628882,0.665470026246271,0.975628693239225,1.39430520311314,1.05755329061155,4,"1345",FALSE,1.12208707469283,"Additive"
"331",1,0,1,1,0,1,0,0,47.2428276310583,47.2961289816164,47.2782076531764,43.8127473487713,46.7751058594732,45.2271039628882,0.638850686378734,0.927609660271552,1.30799177597526,1.04535120559502,4,"1346",FALSE,1.16138026100381,"Additive"
"331",1,0,1,1,0,0,1,0,40.8793004197195,41.3348022686681,41.183933471984,43.8127473487713,46.7751058594732,45.2271039628882,0.659244181328581,0.960237992986418,1.35428162909081,0.910602931944927,4,"1347",FALSE,0.98157423751788,"Additive"
"331",1,0,1,1,0,0,0,1,46.829098332487,47.1703675222928,46.9393291060639,43.8127473487713,46.7751058594732,45.2271039628882,0.662038572528068,0.954275765076644,1.34452551546804,1.0378583856393,4,"1348",FALSE,1.12501654418149,"Additive"
"331",1,0,1,0,1,1,0,0,46.5398910322397,47.145467519858,46.7863242127704,43.8127473487713,46.7751058594732,45.2271039628882,0.656283395865717,0.960502798330949,1.35263536830221,1.0344753502493,4,"1356",FALSE,1.11138544668286,"Additive"
"331",1,0,1,0,1,0,1,0,43.0063299610088,43.7056939550791,43.3660175003437,43.8127473487713,46.7751058594732,45.2271039628882,0.69838291737235,1.01369354293135,1.41444354337338,0.958850196022463,4,"1357",FALSE,0.975931634163701,"Additive"
"331",1,0,1,0,1,0,0,1,48.1766260297922,49.6014178149441,48.5928256896893,43.8127473487713,46.7751058594732,45.2271039628882,0.679753677891596,0.977941818838661,1.35851077833042,1.0744182455185,4,"1358",FALSE,1.13524262578273,"Additive"
"331",1,0,1,0,0,1,1,0,41.7478184405333,42.1398428663779,41.9834278448604,43.8127473487713,46.7751058594732,45.2271039628882,0.677458176651682,0.971360113745223,1.36204882206175,0.928280260423273,4,"1367",FALSE,0.987626747106362,"Additive"
"331",1,0,1,0,0,1,0,1,47.63462147518,47.8468998910195,47.7243752442221,43.8127473487713,46.7751058594732,45.2271039628882,0.6675517803661,0.953791709337918,1.3252145943432,1.05521625446951,4,"1368",FALSE,1.14059225176613,"Additive"
"331",1,0,1,0,0,0,1,1,42.5682246543103,43.0758813829636,42.8187611184018,43.8127473487713,46.7751058594732,45.2271039628882,0.686071773273572,1.00471984276472,1.40429478370289,0.946750009762672,4,"1378",FALSE,0.974390982852984,"Additive"
"331",1,0,0,1,1,1,0,0,46.8818993580084,48.6648930949996,47.6484655732835,43.8127473487713,46.7751058594732,45.2271039628882,0.645670917493216,0.914818451717849,1.27110074823315,1.05353784342199,4,"1456",FALSE,1.18709942249951,"Additive"
"331",1,0,0,1,1,0,1,0,42.094655558523,42.5194832350463,42.2817375095431,43.8127473487713,46.7751058594732,45.2271039628882,0.673163106998383,0.96366446806065,1.35243750305573,0.934876076616315,4,"1457",FALSE,1.00082326678683,"Additive"
"331",1,0,0,1,1,0,0,1,48.3067995196928,50.5069404904236,49.4612603194619,43.8127473487713,46.7751058594732,45.2271039628882,0.689083958628903,0.995609146693976,1.37499665749617,1.09361988687244,4,"1458",FALSE,1.13467084007119,"Additive"
"331",1,0,0,1,0,1,1,0,40.4224589115583,41.1553717060679,40.8034293140745,43.8127473487713,46.7751058594732,45.2271039628882,0.615854436962972,0.871861953739564,1.19715689947028,0.902189743291023,4,"1467",FALSE,1.06422760997258,"Additive"
"331",1,0,0,1,0,1,0,1,45.2735073461529,46.8572763630092,46.0685298724223,43.8127473487713,46.7751058594732,45.2271039628882,0.627096466470032,0.895805957426442,1.24663538275234,1.01860446139166,4,"1468",FALSE,1.17422990408822,"Additive"
"331",1,0,0,1,0,0,1,1,40.2003532875327,41.0518974432698,40.7047907324277,43.8127473487713,46.7751058594732,45.2271039628882,0.673126642063269,0.959923982855966,1.33806431972494,0.90000878158877,4,"1478",FALSE,0.969650845905866,"Additive"
"331",1,0,0,0,1,1,1,0,40.4575005152274,41.0322362832633,40.658078849011,43.8127473487713,46.7751058594732,45.2271039628882,0.642514569542124,0.909698145830186,1.25312881231887,0.898975952171813,4,"1567",FALSE,1.01973581273932,"Additive"
"331",1,0,0,0,1,1,0,1,45.2913855752172,47.7809496830114,46.4673067085319,43.8127473487713,46.7751058594732,45.2271039628882,0.624562832129002,0.894085383005246,1.23461681450206,1.02742167056863,4,"1568",FALSE,1.18371736940888,"Additive"
"331",1,0,0,0,1,0,1,1,41.2799453979584,41.7578640513607,41.5213401132224,43.8127473487713,46.7751058594732,45.2271039628882,0.644821950378111,0.917422315047402,1.27895552519134,0.918063207126711,4,"1578",FALSE,1.03008650937859,"Additive"
"331",1,0,0,0,0,1,1,1,40.5299678249651,40.8249944591245,40.6864331194556,43.8127473487713,46.7751058594732,45.2271039628882,0.638039579847533,0.903434017136501,1.23862721424037,0.899602883103935,4,"1678",FALSE,1.02301928862443,"Additive"
"331",0,1,1,1,1,0,0,0,44.4907348318678,45.7415465906389,44.9696389595932,43.8127473487713,46.7751058594732,45.2271039628882,0.626128252114912,0.924211605238935,1.31308518071117,0.994307285217593,4,"2345",FALSE,1.11790525507402,"Additive"
"331",0,1,1,1,0,1,0,0,44.2716185776367,45.2028137087985,44.7557393949391,43.8127473487713,46.7751058594732,45.2271039628882,0.594456058752058,0.87032714074027,1.22322295973346,0.989577829959312,4,"2346",FALSE,1.17549091849622,"Additive"
"331",0,1,1,1,0,0,1,0,39.9053759769991,40.4320850657664,40.2588037548575,43.8127473487713,46.7751058594732,45.2271039628882,0.706976285878606,1.02958155332437,1.44855031272872,0.890147726192957,4,"2347",FALSE,0.893942497069674,"Additive"
"331",0,1,1,1,0,0,0,1,44.6926896120623,45.7650480967457,45.3013946942357,43.8127473487713,46.7751058594732,45.2271039628882,0.633833268345334,0.922968867021481,1.31066011994331,1.0016426152647,4,"2348",FALSE,1.12272962849353,"Additive"
"331",0,1,1,0,1,1,0,0,45.2524760376582,47.3693774372953,46.1130312832919,43.8127473487713,46.7751058594732,45.2271039628882,0.624198231682222,0.922381348478974,1.31019708331526,1.01958841585636,4,"2356",FALSE,1.1461195098963,"Additive"
"331",0,1,1,0,1,0,1,0,39.9391716181021,40.3438496382538,40.195847083584,43.8127473487713,46.7751058594732,45.2271039628882,0.695902473934725,1.03118950595511,1.47747205488332,0.888755714196675,4,"2357",FALSE,0.894019145866807,"Additive"
"331",0,1,1,0,1,0,0,1,44.6166377497283,45.0097825809291,44.8851449086364,43.8127473487713,46.7751058594732,45.2271039628882,0.650908994562214,0.956624733982481,1.35561093029228,0.992439068074481,4,"2358",FALSE,1.07213349657701,"Additive"
"331",0,1,1,0,0,1,1,0,39.8251460826522,40.4198036169581,40.0253233742593,43.8127473487713,46.7751058594732,45.2271039628882,0.695093033629405,1.01147685688981,1.4269007555459,0.884985326655066,4,"2367",FALSE,0.903146429431886,"Additive"
"331",0,1,1,0,0,1,0,1,45.0327103984197,45.5291977947174,45.2506525326448,43.8127473487713,46.7751058594732,45.2271039628882,0.640956529215851,0.924928620477951,1.30446892345843,1.000520673837,4,"2368",FALSE,1.11973507201472,"Additive"
"331",0,1,1,0,0,0,1,1,39.5868157247789,40.3597668739802,40.1010250182928,43.8127473487713,46.7751058594732,45.2271039628882,0.728576720606994,1.08563802849769,1.54186705434409,0.88665913809556,4,"2378",FALSE,0.845908506278417,"Additive"
"331",0,1,0,1,1,1,0,0,44.9563042132229,46.7130403609488,45.6248065795799,43.8127473487713,46.7751058594732,45.2271039628882,0.671158373958909,0.962639054340289,1.34415331436864,1.00879345750323,4,"2456",FALSE,1.08369243888408,"Additive"
"331",0,1,0,1,1,0,1,0,39.9933241914852,40.8620684898255,40.4259134008036,43.8127473487713,46.7751058594732,45.2271039628882,0.734471262029169,1.05347802785517,1.46693261042802,0.893842626624416,4,"2457",FALSE,0.877689282500786,"Additive"
"331",0,1,0,1,1,0,0,1,44.7656966936491,45.3327083791056,45.0339358129528,43.8127473487713,46.7751058594732,45.2271039628882,0.668120353006309,0.983139445787371,1.3731202537121,0.995728929491176,4,"2458",FALSE,1.04544212741851,"Additive"
"331",0,1,0,1,0,1,1,0,39.820225226167,40.7985898702838,40.203380493807,43.8127473487713,46.7751058594732,45.2271039628882,0.706205048659635,1.00882618807478,1.39519693770108,0.888922282682449,4,"2467",FALSE,0.909674603555601,"Additive"
"331",0,1,0,1,0,1,0,1,44.9985928375715,45.9502982585726,45.4681054722004,43.8127473487713,46.7751058594732,45.2271039628882,0.655587690787894,0.943015962881358,1.30911890843898,1.0053286964717,4,"2468",FALSE,1.09809059441843,"Additive"
"331",0,1,0,1,0,0,1,1,40.2946738135888,40.6316751290638,40.4685241675918,43.8127473487713,46.7751058594732,45.2271039628882,0.734306517182886,1.06708614785491,1.49415837296833,0.894784777747407,4,"2478",FALSE,0.867177330428624,"Additive"
"331",0,1,0,0,1,1,1,0,39.6951638011584,40.8669768758722,40.309865942133,43.8127473487713,46.7751058594732,45.2271039628882,0.725416708395538,1.03807584107354,1.44261687255977,0.891276743591848,4,"2567",FALSE,0.883961297318411,"Additive"
"331",0,1,0,0,1,1,0,1,44.4131950808994,45.2935481190211,45.0213297799765,43.8127473487713,46.7751058594732,45.2271039628882,0.683666193246084,0.972432778809728,1.36165891598487,0.995450202093847,4,"2568",FALSE,1.05616068065209,"Additive"
"331",0,1,0,0,1,0,1,1,40.4246358213363,41.0925880943933,40.7255630020007,43.8127473487713,46.7751058594732,45.2271039628882,0.737267011919986,1.07056307512581,1.50539118110446,0.90046806966501,4,"2578",FALSE,0.867728384618355,"Additive"
"331",0,1,0,0,0,1,1,1,39.931157883108,41.0483356491978,40.394610221071,43.8127473487713,46.7751058594732,45.2271039628882,0.751865123458452,1.07197389047655,1.48926360334695,0.893150493434588,4,"2678",FALSE,0.859449497678754,"Additive"
"331",0,0,1,1,1,1,0,0,44.9975494997531,45.2751267709463,45.1453006118191,43.8127473487713,46.7751058594732,45.2271039628882,0.684491119494766,0.997061054214711,1.41702876746673,0.998191275940723,4,"3456",FALSE,1.03385426368484,"Additive"
"331",0,0,1,1,1,0,1,0,39.9049242760425,40.0336709355381,39.9672843191378,43.8127473487713,46.7751058594732,45.2271039628882,0.750464561141194,1.1028332233503,1.57476750374021,0.883702046275914,4,"3457",FALSE,0.831936485234879,"Additive"
"331",0,0,1,1,1,0,0,1,45.0767218841844,46.6459142563731,45.9099379523476,43.8127473487713,46.7751058594732,45.2271039628882,0.701010428805979,1.03345929985725,1.47734690022195,1.01509789329026,4,"3458",FALSE,1.01620995793689,"Additive"
"331",0,0,1,1,0,1,1,0,40.3276561909522,40.7655964611554,40.531920673486,43.8127473487713,46.7751058594732,45.2271039628882,0.76685555398264,1.117320772253,1.57420107582055,0.896186514766568,4,"3467",FALSE,0.830020342087013,"Additive"
"331",0,0,1,1,0,1,0,1,45.3125020829079,45.7327034133831,45.4747474794117,43.8127473487713,46.7751058594732,45.2271039628882,0.711486740889331,1.03382308114649,1.45833724241637,1.0054755554706,4,"3468",FALSE,1.00684713888832,"Additive"
"331",0,0,1,1,0,0,1,1,39.794587876731,40.4645922126852,40.2532689736137,43.8127473487713,46.7751058594732,45.2271039628882,0.794753413277633,1.17075210026235,1.67451221626087,0.890025348663584,4,"3478",FALSE,0.789251049701238,"Additive"
"331",0,0,1,0,1,1,1,0,39.962797595723,40.3340838027298,40.1662457131966,43.8127473487713,46.7751058594732,45.2271039628882,0.758031448183606,1.11985468821821,1.58739990628314,0.888101209092575,4,"3567",FALSE,0.819913468433816,"Additive"
"331",0,0,1,0,1,1,0,1,45.6725817086888,46.2343525296073,45.9196347882032,43.8127473487713,46.7751058594732,45.2271039628882,0.687314153890985,1.01220887626784,1.43035661273408,1.01531229649113,4,"3568",FALSE,1.03941718219543,"Additive"
"331",0,0,1,0,1,0,1,1,40.7696778781872,41.4963136908409,41.0959391515393,43.8127473487713,46.7751058594732,45.2271039628882,0.758856413566484,1.1180884378517,1.59066224065391,0.908657321619822,4,"3578",FALSE,0.8426789903033,"Additive"
"331",0,0,1,0,0,1,1,1,40.4686552075472,40.9718590837677,40.7520818270084,43.8127473487713,46.7751058594732,45.2271039628882,0.79612040215266,1.17396278867751,1.65048510464809,0.90105441773252,4,"3678",FALSE,0.794028012434148,"Additive"
"331",0,0,0,1,1,1,1,0,39.8994172429646,40.5156699834431,40.1421575712448,43.8127473487713,46.7751058594732,45.2271039628882,0.723201674732769,1.04305593687504,1.46597360109943,0.887568604971567,4,"4567",FALSE,0.875318331041749,"Additive"
"331",0,0,0,1,1,1,0,1,44.8658796120043,45.8898621202283,45.2897385567286,43.8127473487713,46.7751058594732,45.2271039628882,0.672336713950318,0.97425172061836,1.34610321269811,1.00138489065963,4,"4568",FALSE,1.05645967400015,"Additive"
"331",0,0,0,1,1,0,1,1,39.9387067267382,40.5764786859877,40.2578347282307,43.8127473487713,46.7751058594732,45.2271039628882,0.756034772364427,1.09017197268747,1.5317056859322,0.890126300398647,4,"4578",FALSE,0.845134655271754,"Additive"
"331",0,0,0,1,0,1,1,1,40.1206813144649,40.831711460956,40.5797385197717,43.8127473487713,46.7751058594732,45.2271039628882,0.775665987037995,1.10958594026698,1.54123277519631,0.897243797725143,4,"4678",FALSE,0.833931261022323,"Additive"
"331",0,0,0,0,1,1,1,1,40.9709080157101,41.7127504909424,41.5104087454512,43.8127473487713,46.7751058594732,45.2271039628882,0.754148588050404,1.08628715401998,1.50803192728281,0.91782150764093,4,"5678",FALSE,0.87175397880267,"Additive"
"331",1,1,1,1,1,0,0,0,45.4620630444226,48.1012348889041,46.6762720587042,43.8127473487713,46.7751058594732,45.2271039628882,0.430098076346501,1.29348121749648,2.97714209721796,1.03204202721017,5,"12345",FALSE,1.0145235686265,"Additive"
"331",1,1,1,1,0,1,0,0,45.6736095581748,46.3050439677496,46.0816723775735,43.8127473487713,46.7751058594732,45.2271039628882,0.489581124299356,1.42128391985353,3.28011373061023,1.01889505052958,5,"12346",FALSE,0.910100611404363,"Additive"
"331",1,1,1,1,0,0,1,0,40.5760459680196,41.2124001347225,40.9011164292311,43.8127473487713,46.7751058594732,45.2271039628882,0.429173386936373,1.2548068669379,2.84582806192569,0.904349667464738,5,"12347",FALSE,0.909035282635343,"Additive"
"331",1,1,1,1,0,0,0,1,46.0668980672398,46.9202680397229,46.5958661047744,43.8127473487713,46.7751058594732,45.2271039628882,0.446274298492255,1.36070828491207,3.12001821566643,1.03026420048936,5,"12348",FALSE,0.959985467569072,"Additive"
"331",1,1,1,0,1,1,0,0,46.2219594551601,46.8917072041742,46.5314919212477,43.8127473487713,46.7751058594732,45.2271039628882,0.431528189372552,1.27537569285356,2.99261783646985,1.02884084639666,5,"12356",FALSE,1.02063731957408,"Additive"
"331",1,1,1,0,1,0,1,0,41.005727630802,42.1965731321838,41.8050001372218,43.8127473487713,46.7751058594732,45.2271039628882,0.396515904250071,1.18321436556055,2.74947714752238,0.924335110457781,5,"12357",FALSE,0.995499413057751,"Additive"
"331",1,1,1,0,1,0,0,1,46.3480629691423,48.263561391035,47.1955573932431,43.8127473487713,46.7751058594732,45.2271039628882,0.443844416194416,1.28378098448777,2.97819336743125,1.04352375584274,5,"12358",FALSE,1.03286982078861,"Additive"
"331",1,1,1,0,0,1,1,0,41.1436948142259,41.3773694017375,41.2768328322676,43.8127473487713,46.7751058594732,45.2271039628882,0.43522214020973,1.24357782011588,2.80589718163099,0.912656995816887,5,"12367",FALSE,0.923020223207786,"Additive"
"331",1,1,1,0,0,1,0,1,46.465611433158,47.3430893183263,47.0019507492818,43.8127473487713,46.7751058594732,45.2271039628882,0.467691873688149,1.34693130263733,3.0257283336238,1.03924298995244,5,"12368",FALSE,0.969901332081611,"Additive"
"331",1,1,1,0,0,0,1,1,41.0216113550173,41.8645074769324,41.4850127422988,43.8127473487713,46.7751058594732,45.2271039628882,0.411260820482858,1.20766098399487,2.75643414662998,0.917259985877937,5,"12378",FALSE,0.969303233287613,"Additive"
"331",1,1,0,1,1,1,0,0,46.75994885607,47.2617925265153,47.0716203298432,43.8127473487713,46.7751058594732,45.2271039628882,0.435552207309185,1.2274860857033,2.79407632902155,1.04078342863758,5,"12456",FALSE,1.0588471291005,"Additive"
"331",1,1,0,1,1,0,1,0,41.6999212648118,42.6902947901543,42.3200508185374,43.8127473487713,46.7751058594732,45.2271039628882,0.438677528891904,1.23844251001532,2.77871223835889,0.935723208217438,5,"12457",FALSE,0.94529504401596,"Additive"
"331",1,1,0,1,1,0,0,1,46.8730410186313,47.982585703957,47.5021679539054,43.8127473487713,46.7751058594732,45.2271039628882,0.438761559780344,1.22273103877436,2.83155099706545,1.05030311011919,5,"12458",FALSE,1.08816334125548,"Additive"
"331",1,1,0,1,0,1,1,0,41.9980202899907,42.5226439836307,42.3434105295086,43.8127473487713,46.7751058594732,45.2271039628882,0.511246373986038,1.38325555370652,3.06411636559024,0.936239706266713,5,"12467",FALSE,0.837107473185536,"Additive"
"331",1,1,0,1,0,1,0,1,47.0386766539771,48.0104681692806,47.4330606194573,43.8127473487713,46.7751058594732,45.2271039628882,0.48407243013757,1.35553942723692,3.04194615303737,1.04877510305279,5,"12468",FALSE,0.949855806547298,"Additive"
"331",1,1,0,1,0,0,1,1,41.5509826676231,42.8156325663792,42.3307523708478,43.8127473487713,46.7751058594732,45.2271039628882,0.469471087704415,1.34177616422049,3.09619824416259,0.935959826337387,5,"12478",FALSE,0.878044015517259,"Additive"
"331",1,1,0,0,1,1,1,0,41.7270320204819,42.7379275380752,42.3058180969639,43.8127473487713,46.7751058594732,45.2271039628882,0.438370838330079,1.2493938141958,2.77724322726127,0.93540851370184,5,"12567",FALSE,0.925789789258896,"Additive"
"331",1,1,0,0,1,1,0,1,47.7896620597347,49.5490262416263,48.5255424055724,43.8127473487713,46.7751058594732,45.2271039628882,0.478253514096622,1.30560934400943,2.89052018302534,1.07293056936369,5,"12568",FALSE,1.02087561999386,"Additive"
"331",1,1,0,0,1,0,1,1,39.9312849202452,41.1063811608531,40.7070604175415,43.8127473487713,46.7751058594732,45.2271039628882,0.427652728252495,1.2444006404371,2.72896681613361,0.900058965768497,5,"12578",FALSE,0.903779726872808,"Additive"
"331",1,1,0,0,0,1,1,1,40.0224162597373,40.5767236407467,40.4031239044524,43.8127473487713,46.7751058594732,45.2271039628882,0.455471554220599,1.26060510469484,2.74457680959749,0.893338736382629,5,"12678",FALSE,0.871046407786922,"Additive"
"331",1,0,1,1,1,1,0,0,44.6318132020754,46.2332545407373,45.7623013509039,43.8127473487713,46.7751058594732,45.2271039628882,0.403807561819763,1.17899878961964,2.75106847467414,1.01183355424338,5,"13456",FALSE,1.09246604440588,"Additive"
"331",1,0,1,1,1,0,1,0,39.5104509267461,40.073705648433,39.8117278559643,43.8127473487713,46.7751058594732,45.2271039628882,0.357914272182668,1.09681859092734,2.49293281180283,0.880262594054938,5,"13457",FALSE,1.03292312978708,"Additive"
"331",1,0,1,1,1,0,0,1,45.817588813696,47.1789636963609,46.6912168533624,43.8127473487713,46.7751058594732,45.2271039628882,0.372040494326641,1.10033025968053,2.53133859659816,1.03237246611403,5,"13458",FALSE,1.19463875079793,"Additive"
"331",1,0,1,1,0,1,1,0,39.8180009093406,40.5586683695832,40.1994913219194,43.8127473487713,46.7751058594732,45.2271039628882,0.416111141298386,1.21497498573873,2.76118577013991,0.888836290621343,5,"13467",FALSE,0.930972695195413,"Additive"
"331",1,0,1,1,0,1,0,1,45.0330258345581,46.1228984850297,45.6422358552854,43.8127473487713,46.7751058594732,45.2271039628882,0.424043423935203,1.2053026101795,2.74942008326012,1.00917882986135,5,"13468",FALSE,1.05123957425663,"Additive"
"331",1,0,1,1,0,0,1,1,39.1353778272512,39.7873001486875,39.4443608901517,43.8127473487713,46.7751058594732,45.2271039628882,0.379724152675556,1.10823141784381,2.58242845438047,0.872139877063947,5,"13478",FALSE,0.995596572117755,"Additive"
"331",1,0,1,0,1,1,1,0,38.8950790392203,40.03625208928,39.4561280752472,43.8127473487713,46.7751058594732,45.2271039628882,0.38425479477169,1.10662863069167,2.51755148664295,0.872400057001736,5,"13567",FALSE,1.00032980340556,"Additive"
"331",1,0,1,0,1,1,0,1,44.6995313315273,46.3388864851572,45.1649882885393,43.8127473487713,46.7751058594732,45.2271039628882,0.396742609587583,1.14773997223076,2.59876344311703,0.998626582979977,5,"13568",FALSE,1.09384105475441,"Additive"
"331",1,0,1,0,1,0,1,1,40.1849672461289,41.1054250896223,40.7506761460356,43.8127473487713,46.7751058594732,45.2271039628882,0.385900089922866,1.08871643372182,2.51531137290746,0.901023337233224,5,"13578",FALSE,1.04939513190556,"Additive"
"331",1,0,1,0,0,1,1,1,40.4517056249199,41.4643058444871,40.9532124122826,43.8127473487713,46.7751058594732,45.2271039628882,0.401592432044079,1.14783270294298,2.6730849913933,0.905501542744972,5,"13678",FALSE,1.00657725309962,"Additive"
"331",1,0,0,1,1,1,1,0,39.9389796674902,41.0235388430924,40.5632503996911,43.8127473487713,46.7751058594732,45.2271039628882,0.457347106563745,1.29600940595989,2.91294443739756,0.896879234915767,5,"14567",FALSE,0.85953053345018,"Additive"
"331",1,0,0,1,1,1,0,1,44.2536431454772,46.4038886388457,45.0539874918951,43.8127473487713,46.7751058594732,45.2271039628882,0.429851060749361,1.22582039351824,2.74953166014368,0.996172284850802,5,"14568",FALSE,1.01409923274407,"Additive"
"331",1,0,0,1,1,0,1,1,39.7079709354967,40.2287586217412,40.0250501294447,43.8127473487713,46.7751058594732,45.2271039628882,0.430454893641037,1.16789048426113,2.6446388833309,0.884979285038631,5,"14578",FALSE,0.944703588067217,"Additive"
"331",1,0,0,1,0,1,1,1,40.1509757740884,40.8490871515557,40.3578219747674,43.8127473487713,46.7751058594732,45.2271039628882,0.48587638131955,1.35092480459444,2.98410749354982,0.89233708193838,5,"14678",FALSE,0.825734193057609,"Additive"
"331",1,0,0,0,1,1,1,1,40.1789121010238,41.0543854911366,40.7157863580651,43.8127473487713,46.7751058594732,45.2271039628882,0.489917159635898,1.34055427095747,2.94028944804003,0.900251901856795,5,"15678",FALSE,0.832518033597291,"Additive"
"331",0,1,1,1,1,1,0,0,45.4176004520894,46.4215947258659,45.8228970509217,43.8127473487713,46.7751058594732,45.2271039628882,0.446451517254394,1.3599408261322,3.12536723606842,1.01317336366534,5,"23456",FALSE,0.951063558546253,"Additive"
"331",0,1,1,1,1,0,1,0,39.6146093267241,40.5375111415887,40.1794563747267,43.8127473487713,46.7751058594732,45.2271039628882,0.383345992553261,1.14790703196882,2.75991701911259,0.888393305211329,5,"23457",FALSE,0.993937179519942,"Additive"
"331",0,1,1,1,1,0,0,1,44.782106639353,45.5267939357915,45.1038568953289,43.8127473487713,46.7751058594732,45.2271039628882,0.418979582699562,1.29693184698363,2.98415931294956,0.997274929041213,5,"23458",FALSE,0.979607658310525,"Additive"
"331",0,1,1,1,0,1,1,0,39.793322705958,40.2258980537886,40.0314096894995,43.8127473487713,46.7751058594732,45.2271039628882,0.40010656414847,1.19387105560997,2.8076817318071,0.885119898951476,5,"23467",FALSE,0.950017733476905,"Additive"
"331",0,1,1,1,0,1,0,1,44.3714389655238,45.4925129079638,44.9719611258979,43.8127473487713,46.7751058594732,45.2271039628882,0.469077229518951,1.34976360089434,3.07056772173138,0.994358629789789,5,"23468",FALSE,0.928538625026065,"Additive"
"331",0,1,1,1,0,0,1,1,39.9776852167741,40.548583031608,40.3176085013208,43.8127473487713,46.7751058594732,45.2271039628882,0.361973643835281,1.11180261105845,2.58833950334511,0.8914479364941,5,"23478",FALSE,1.03458454454108,"Additive"
"331",0,1,1,0,1,1,1,0,40.121464236186,41.2915470842789,40.7462051787719,43.8127473487713,46.7751058594732,45.2271039628882,0.393409994396866,1.15986404071924,2.65551875937809,0.900924481306758,5,"23567",FALSE,0.995782553535936,"Additive"
"331",0,1,1,0,1,1,0,1,44.6742296964143,46.2098867082392,45.2891059090886,43.8127473487713,46.7751058594732,45.2271039628882,0.437190364506113,1.29328706228735,2.93958254385007,1.00137090241841,5,"23568",FALSE,0.990284027388643,"Additive"
"331",0,1,1,0,1,0,1,1,39.8242008189307,41.1668581835917,40.4604423464208,43.8127473487713,46.7751058594732,45.2271039628882,0.358775078151671,1.11389086851971,2.63247750272627,0.894606083547185,5,"23578",FALSE,1.03922526772069,"Additive"
"331",0,1,1,0,0,1,1,1,40.1708019832614,40.6831439190129,40.4732399467003,43.8127473487713,46.7751058594732,45.2271039628882,0.383034532594435,1.10566641386637,2.59667897274209,0.894889046619285,5,"23678",FALSE,1.04004322023698,"Additive"
"331",0,1,0,1,1,1,1,0,40.0185409695102,40.530332962142,40.1621602858615,43.8127473487713,46.7751058594732,45.2271039628882,0.402051420917081,1.11425798273834,2.48790543022733,0.888010877698851,5,"24567",FALSE,0.999461527942305,"Additive"
"331",0,1,0,1,1,1,0,1,44.4339133824098,45.5786042695483,45.1914113606984,43.8127473487713,46.7751058594732,45.2271039628882,0.417548601902358,1.24572589607146,2.80128518340521,0.999210813891176,5,"24568",FALSE,1.00293026197606,"Additive"
"331",0,1,0,1,1,0,1,1,40.6263726853918,41.9124560939021,41.2352273527648,43.8127473487713,46.7751058594732,45.2271039628882,0.38727826179684,1.12912379737754,2.59792680882496,0.911737072234404,5,"24578",FALSE,1.02725075607222,"Additive"
"331",0,1,0,1,0,1,1,1,40.0768755497942,41.5231998015033,40.7960711789308,43.8127473487713,46.7751058594732,45.2271039628882,0.382834874409415,1.10842977619498,2.54556624006572,0.902027050248598,5,"24678",FALSE,1.01709826463386,"Additive"
"331",0,1,0,0,1,1,1,1,39.959459876946,41.0874512448048,40.5465962260078,43.8127473487713,46.7751058594732,45.2271039628882,0.380249720287425,1.08857101613292,2.52426573341324,0.896511000555749,5,"25678",FALSE,1.04623844512581,"Additive"
"331",0,0,1,1,1,1,1,0,39.6129792972898,40.6868163183795,40.1672645682303,43.8127473487713,46.7751058594732,45.2271039628882,0.334857057388811,1.0117763911397,2.3674771786984,0.888123736624615,5,"34567",FALSE,1.12121528974043,"Additive"
