"Strain","Amoxicillin","Chlorothalonil","Diflufenican","Glyphosate","Imidacloprid","Metaldehyde","Oxytetracycline","Tebuconazole","r_min","r_max","r_mean","c_min","c_max","c_mean","i_min","mean_int","i_max","mean_response","Complexity","id","significant","null_model"
"100",1,0,0,0,0,1,0,0,47.2266107616077,50.1674217797847,48.3176049096195,43.7782294095084,49.6210236351498,46.7768492049913,0.857336653450003,0.976242367384378,1.10651664183829,1.03293842425932,2,"16",FALSE,6
"100",1,0,0,0,0,0,1,0,42.5170589877586,46.4146149346933,44.3135272442084,43.7782294095084,49.6210236351498,46.7768492049913,0.830025512391673,0.961687925251171,1.10942749185719,0.947338865215401,2,"17",FALSE,6
"100",1,0,0,0,0,0,0,1,43.5623340422467,47.2959404071903,45.4032201306024,43.7782294095084,49.6210236351498,46.7768492049913,0.820698466261181,0.969478645804929,1.15575245109789,0.970634424982982,2,"18",FALSE,6
"100",0,1,1,0,0,0,0,0,46.4824918675505,48.335977957732,46.9722315608842,43.7782294095084,49.6210236351498,46.7768492049913,0.849173435342298,0.969437500335494,1.09322911140652,1.00417690287425,2,"23",FALSE,6
"100",0,1,0,1,0,0,0,0,46.7227943290644,48.9028225084868,47.6118003291117,43.7782294095084,49.6210236351498,46.7768492049913,0.855374355555495,0.97458140504104,1.10443321788947,1.0178496657708,2,"24",FALSE,6
"100",0,1,0,0,1,0,0,0,45.7018243856594,47.9669813719612,46.9730983256407,43.7782294095084,49.6210236351498,46.7768492049913,0.863585223424677,0.995516294053234,1.13941002773516,1.00419543265493,2,"25",FALSE,6
"100",0,1,0,0,0,1,0,0,46.8165553482136,49.9998691220093,48.0965676761656,43.7782294095084,49.6210236351498,46.7768492049913,0.863261655543869,0.982946382032194,1.11381382501615,1.02821306893482,2,"26",FALSE,6
"100",0,1,0,0,0,0,1,0,44.0787146877826,47.5692067913727,45.1024043562006,43.7782294095084,49.6210236351498,46.7768492049913,0.85433184377847,0.987747272796684,1.14119457654829,0.964203556305111,2,"27",FALSE,6
"100",0,1,0,0,0,0,0,1,42.8569864866528,46.8388139480631,45.4033238383991,43.7782294095084,49.6210236351498,46.7768492049913,0.825199004169076,0.982141414443959,1.17278218133756,0.970636642058276,2,"28",FALSE,6
"100",0,0,1,1,0,0,0,0,46.9724152247184,48.5725426249261,47.7991590523835,43.7782294095084,49.6210236351498,46.7768492049913,0.869005598351675,0.98624244765961,1.11454502313182,1.02185503865196,2,"34",FALSE,6
"100",0,0,1,0,1,0,0,0,44.0942514123323,47.4056465278779,45.7217253084664,43.7782294095084,49.6210236351498,46.7768492049913,0.834258810116067,0.97476180484891,1.1251193910741,0.977443459436505,2,"35",FALSE,6
"100",0,0,1,0,0,1,0,0,48.1820051043779,48.7719470135106,48.5507089666211,43.7782294095084,49.6210236351498,46.7768492049913,0.882935246074029,0.998124614303659,1.12057978348404,1.03792174530303,2,"36",FALSE,6
"100",0,0,1,0,0,0,1,0,43.84963540562,46.6669299906555,44.8467898870057,43.7782294095084,49.6210236351498,46.7768492049913,0.858033899242911,0.99020504875869,1.13561407390779,0.958739005495486,2,"37",FALSE,6
"100",0,0,1,0,0,0,0,1,44.9084517255362,47.1751979515412,46.3803684483192,43.7782294095084,49.6210236351498,46.7768492049913,0.859385398066359,1.01020163345819,1.19464693015016,0.991523996091858,2,"38",FALSE,6
"100",0,0,0,1,1,0,0,0,43.9609388263739,47.038432330411,45.9636635591833,43.7782294095084,49.6210236351498,46.7768492049913,0.837680758160505,0.975078961366041,1.12513548690089,0.982615638726662,2,"45",FALSE,6
"100",0,0,0,1,0,1,0,0,46.70634065583,48.2328128272073,47.530863885,43.7782294095084,49.6210236351498,46.7768492049913,0.858781792517886,0.972070728365878,1.09487573032588,1.01611939865176,2,"46",FALSE,6
"100",0,0,0,1,0,0,1,0,43.3441840777227,47.4979321663953,45.138382246012,43.7782294095084,49.6210236351498,46.7768492049913,0.854273516182917,0.990692356779858,1.14465813741584,0.964972695108237,2,"47",FALSE,6
"100",0,0,0,1,0,0,0,1,45.0271646923243,48.7191675631984,47.3719570355817,43.7782294095084,49.6210236351498,46.7768492049913,0.863872578396561,1.02317783938822,1.22023715358345,1.01272227267772,2,"48",FALSE,6
"100",0,0,0,0,1,1,0,0,44.5870547381199,47.201667362717,45.7929638468141,43.7782294095084,49.6210236351498,46.7768492049913,0.837179634951963,0.967578722488754,1.10926780074232,0.978966403789501,2,"56",FALSE,6
"100",0,0,0,0,1,0,1,0,41.4497572859624,43.5330468638948,42.8858064449281,43.7782294095084,49.6210236351498,46.7768492049913,0.83275774461442,0.97363660269088,1.12710015230581,0.916816912079491,2,"57",FALSE,6
"100",0,0,0,0,1,0,0,1,44.1579876782163,47.4983538902763,46.3805544839358,43.7782294095084,49.6210236351498,46.7768492049913,0.861762621534724,1.03735886783212,1.24671806177121,0.991527973179237,2,"58",FALSE,6
"100",0,0,0,0,0,1,1,0,43.13021257007,47.329433678512,45.6509346449096,43.7782294095084,49.6210236351498,46.7768492049913,0.862779929116458,0.998658818594007,1.14538586635797,0.975930089794043,2,"67",FALSE,6
"100",0,0,0,0,0,1,0,1,44.485941290644,47.9831757662987,46.6545214315054,43.7782294095084,49.6210236351498,46.7768492049913,0.852434235758241,1.00780155382312,1.19521517236432,0.997384865044033,2,"68",FALSE,6
"100",0,0,0,0,0,0,1,1,43.2100333428645,45.7975526233358,44.4588667543032,43.7782294095084,49.6210236351498,46.7768492049913,0.872389130651715,1.0298447372039,1.22661645824612,0.950445947299059,2,"78",FALSE,6
"100",1,1,1,0,0,0,0,0,47.252578693079,49.8465614728569,48.3018669331743,43.7782294095084,49.6210236351498,46.7768492049913,0.820822262368411,1.08031917758747,1.39279395219509,1.0326019762789,3,"123",FALSE,6
"100",1,1,0,1,0,0,0,0,46.4801438394745,49.1686587991049,47.4835698121342,43.7782294095084,49.6210236351498,46.7768492049913,0.799603731450879,1.04778252198963,1.35392834584238,1.01510834139439,3,"124",FALSE,6
"100",1,1,0,0,1,0,0,0,43.0710526491837,47.0963551190972,45.1605773555814,43.7782294095084,49.6210236351498,46.7768492049913,0.729333291852779,1.00496374554873,1.33692669883806,0.965447184304209,3,"125",FALSE,6
"100",1,1,0,0,0,1,0,0,47.0827672373932,48.6093401211718,47.6215079734539,43.7782294095084,49.6210236351498,46.7768492049913,0.79279535375952,1.04036961384795,1.3350082765701,1.01805719672911,3,"126",FALSE,6
"100",1,1,0,0,0,0,1,0,43.830992720029,47.8328857313805,45.4941124290043,43.7782294095084,49.6210236351498,46.7768492049913,0.801398332525259,1.08493212793193,1.4373272848856,0.972577529316572,3,"127",FALSE,6
"100",1,1,0,0,0,0,0,1,44.5544497415128,49.5559331652876,47.5263998586327,43.7782294095084,49.6210236351498,46.7768492049913,0.776762454749999,1.11716437826689,1.54808112298033,1.01602396626495,3,"128",FALSE,6
"100",1,0,1,1,0,0,0,0,46.3572833631166,48.8041353900187,47.6713479915515,43.7782294095084,49.6210236351498,46.7768492049913,0.781660101152669,1.02235991508299,1.31263451710048,1.01912268144954,3,"134",FALSE,6
"100",1,0,1,0,1,0,0,0,44.4086345775599,46.6532644344929,45.4630213989217,43.7782294095084,49.6210236351498,46.7768492049913,0.749080136738483,1.01698701401937,1.36271040920304,0.971912862272702,3,"135",FALSE,6
"100",1,0,1,0,0,1,0,0,47.1746951270942,48.2358854129328,47.5629975343096,43.7782294095084,49.6210236351498,46.7768492049913,0.76950994389331,1.00803862388378,1.2930019070033,1.01680635491016,3,"136",FALSE,6
"100",1,0,1,0,0,0,1,0,42.6556860095693,46.6281786857462,44.9283505186996,43.7782294095084,49.6210236351498,46.7768492049913,0.771332664363262,1.05079581818673,1.39624225352685,0.960482616556943,3,"137",FALSE,6
"100",1,0,1,0,0,0,0,1,44.0821224067259,47.4557857078851,46.330637656826,43.7782294095084,49.6210236351498,46.7768492049913,0.733190762782191,1.03933855490185,1.42910949341999,0.990460846428329,3,"138",FALSE,6
"100",1,0,0,1,1,0,0,0,44.6622891678177,48.2529032581492,46.4501438305472,43.7782294095084,49.6210236351498,46.7768492049913,0.748606014427897,1.02796847127078,1.37386728570516,0.993015660952016,3,"145",FALSE,6
"100",1,0,0,1,0,1,0,0,48.0021839359589,50.3652850050881,49.0810212840252,43.7782294095084,49.6210236351498,46.7768492049913,0.814265521373346,1.06113252995387,1.35893928888638,1.04925881324191,3,"146",FALSE,6
"100",1,0,0,1,0,0,1,0,43.5336364593193,47.4569875783262,45.3866928005854,43.7782294095084,49.6210236351498,46.7768492049913,0.781005148043834,1.04936466892745,1.39505979129156,0.970281102125673,3,"147",FALSE,6
"100",1,0,0,1,0,0,0,1,44.0871916186105,47.7110309619562,46.4318522214546,43.7782294095084,49.6210236351498,46.7768492049913,0.719786764247721,1.02315294499466,1.4054137882347,0.992624621166236,3,"148",FALSE,6
"100",1,0,0,0,1,1,0,0,43.4434874876385,47.5053753448361,45.3392464209235,43.7782294095084,49.6210236351498,46.7768492049913,0.742579286383673,1.01343793407105,1.3471619179355,0.969266788838903,3,"156",FALSE,6
"100",1,0,0,0,1,0,1,0,41.5432765886864,44.1758258288546,43.3154590819714,43.7782294095084,49.6210236351498,46.7768492049913,0.760684942980607,1.04945908932275,1.42171340375566,0.926002067649939,3,"157",FALSE,6
"100",1,0,0,0,1,0,0,1,47.6863613515778,48.5798153557151,48.1330883536464,43.7782294095084,49.6210236351498,46.7768492049913,0.743390397515748,1.07442018429224,1.508267185015,1.02899381150517,3,"158",FALSE,6
"100",1,0,0,0,0,1,1,0,44.3531023195726,48.5825796040942,46.2523902980719,43.7782294095084,49.6210236351498,46.7768492049913,0.778263392273051,1.05957547528459,1.39633419407087,0.988788066835775,3,"167",FALSE,6
"100",1,0,0,0,0,1,0,1,45.4724523437791,48.7104881955131,47.4012551859319,43.7782294095084,49.6210236351498,46.7768492049913,0.74902549227154,1.05776892835098,1.44905053799712,1.01334861136551,3,"168",FALSE,6
"100",1,0,0,0,0,0,1,1,43.3137075299921,45.6806566076951,44.5611176764088,43.7782294095084,49.6210236351498,46.7768492049913,0.745106327707019,1.0647922102643,1.46992586170088,0.9526318773872,3,"178",FALSE,6
"100",0,1,1,1,0,0,0,0,47.671455495666,49.9569842705232,48.7944403140935,43.7782294095084,49.6210236351498,46.7768492049913,0.817064932179819,1.06892254269501,1.37629445685945,1.0431322575888,3,"234",FALSE,6
"100",0,1,1,0,1,0,0,0,46.0291404651468,48.6977034817378,47.4304696313338,43.7782294095084,49.6210236351498,46.7768492049913,0.785043617654907,1.06803739743438,1.40337229419202,1.01397316060084,3,"235",FALSE,6
"100",0,1,1,0,0,1,0,0,48.4517947149294,51.1450461230683,49.6366163346539,43.7782294095084,49.6210236351498,46.7768492049913,0.814952710860717,1.064841328201,1.37440712968526,1.06113637789348,3,"236",FALSE,6
"100",0,1,1,0,0,0,1,0,43.801814543827,47.2114410036942,45.5140911376612,43.7782294095084,49.6210236351498,46.7768492049913,0.779622102233743,1.05182859218635,1.38230369176714,0.973004636079778,3,"237",FALSE,6
"100",0,1,1,0,0,0,0,1,45.7934915881503,47.8226751488522,46.7717291688762,43.7782294095084,49.6210236351498,46.7768492049913,0.751282469111958,1.05485816742585,1.44478994103297,0.999890543373439,3,"238",FALSE,6
"100",0,1,0,1,1,0,0,0,45.3132106641104,47.7642507970334,46.4795182664954,43.7782294095084,49.6210236351498,46.7768492049913,0.761153162577196,1.03258108715549,1.37939347208237,0.993643630480691,3,"245",FALSE,6
"100",0,1,0,1,0,1,0,0,47.5223083096687,49.7855101116996,48.6335918652995,43.7782294095084,49.6210236351498,46.7768492049913,0.797436255588141,1.05575376436516,1.36233985723177,1.03969362391578,3,"246",FALSE,6
"100",0,1,0,1,0,0,1,0,43.3855518035049,46.8732973602105,45.5159493981503,43.7782294095084,49.6210236351498,46.7768492049913,0.76729197951437,1.04079586275882,1.37104973719374,0.973044362151984,3,"247",FALSE,6
"100",0,1,0,1,0,0,0,1,45.704491768126,49.7260525701086,47.8294767628433,43.7782294095084,49.6210236351498,46.7768492049913,0.747606549051036,1.05567483229623,1.47126368362924,1.02250317359425,3,"248",FALSE,6
"100",0,1,0,0,1,1,0,0,44.2210758132681,47.3684473555934,46.2796951953217,43.7782294095084,49.6210236351498,46.7768492049913,0.759619809628693,1.0260138574317,1.3577976995182,0.989371793566281,3,"256",FALSE,6
"100",0,1,0,0,1,0,1,0,41.8032925730439,44.188407913001,42.84114933513,43.7782294095084,49.6210236351498,46.7768492049913,0.735999669882208,1.01158986790836,1.34935815902617,0.915862228073255,3,"257",FALSE,6
"100",0,1,0,0,1,0,0,1,47.7299852717439,47.7399886918428,47.7349869817933,43.7782294095084,49.6210236351498,46.7768492049913,0.735741409181657,1.05242160990385,1.48160395007686,1.02048316192917,3,"258",FALSE,6
"100",0,1,0,0,0,1,1,0,43.9296443442051,47.3605476973174,45.6762426049151,43.7782294095084,49.6210236351498,46.7768492049913,0.761042886764688,1.02518923948943,1.35786034026148,0.976471125807278,3,"267",FALSE,6
"100",0,1,0,0,0,1,0,1,44.1506489215685,47.6246822303403,46.3977839622956,43.7782294095084,49.6210236351498,46.7768492049913,0.72296219449768,1.0283284281622,1.41374879742902,0.99189630663163,3,"268",FALSE,6
"100",0,1,0,0,0,0,1,1,43.0650337986903,46.104018189736,44.8129079613212,43.7782294095084,49.6210236351498,46.7768492049913,0.724773555739617,1.03906282699556,1.43466655762121,0.958014674415895,3,"278",FALSE,6
"100",0,0,1,1,1,0,0,0,44.5412179548049,47.1246208063107,46.4320604037079,43.7782294095084,49.6210236351498,46.7768492049913,0.769439808942111,1.0503458286809,1.39155130302397,0.992629071706551,3,"345",FALSE,6
"100",0,0,1,1,0,1,0,0,47.0749031245743,48.8035396163041,47.6308006993509,43.7782294095084,49.6210236351498,46.7768492049913,0.775319708976411,1.01335186181215,1.30321865890574,1.01825585752083,3,"346",FALSE,6
"100",0,0,1,1,0,0,1,0,42.2593346502344,45.6636886584472,44.4715639724251,43.7782294095084,49.6210236351498,46.7768492049913,0.746935380093239,1.00896439529829,1.32269961663352,0.950717389654362,3,"347",FALSE,6
"100",0,0,1,1,0,0,0,1,44.6671601533067,47.924951058339,46.3898151053248,43.7782294095084,49.6210236351498,46.7768492049913,0.700731472744536,0.988468962346291,1.3523605826114,0.991725947637677,3,"348",FALSE,6
"100",0,0,1,0,1,1,0,0,45.1416891125805,47.596953018706,46.2365415228205,43.7782294095084,49.6210236351498,46.7768492049913,0.764589661740091,1.03529714166141,1.37823644823599,0.988449250187779,3,"356",FALSE,6
"100",0,0,1,0,1,0,1,0,43.4417613347066,45.7696753219194,44.565063476259,43.7782294095084,49.6210236351498,46.7768492049913,0.787064563200551,1.07916484421763,1.45273584514529,0.952716231077482,3,"357",FALSE,6
"100",0,0,1,0,1,0,0,1,46.5771973963244,48.2710673419681,47.6647733949864,43.7782294095084,49.6210236351498,46.7768492049913,0.730565603551332,1.04985202270399,1.46726054020989,1.0189821290892,3,"358",FALSE,6
"100",0,0,1,0,0,1,1,0,42.7983517158672,46.0141048235967,44.7847785258514,43.7782294095084,49.6210236351498,46.7768492049913,0.743793456759198,0.9898371055979,1.30155143144788,0.957413320627689,3,"367",FALSE,6
"100",0,0,1,0,0,1,0,1,44.4690612994273,47.6187178398122,46.5187559001881,43.7782294095084,49.6210236351498,46.7768492049913,0.70409966869589,0.992593360413897,1.34473349192138,0.994482456403334,3,"368",FALSE,6
"100",0,0,1,0,0,0,1,1,41.7523646208807,45.0155262772321,43.0870659266611,43.7782294095084,49.6210236351498,46.7768492049913,0.682016889037201,0.972197752495776,1.34234805841333,0.921119456717566,3,"378",FALSE,6
"100",0,0,0,1,1,1,0,0,44.6603734166737,47.2970703723337,46.2087605300752,43.7782294095084,49.6210236351498,46.7768492049913,0.783135875898072,1.06072114663148,1.41171163259345,0.987855345441789,3,"456",FALSE,6
"100",0,0,0,1,1,0,1,0,43.0366064014996,45.3178990606283,44.2662767003729,43.7782294095084,49.6210236351498,46.7768492049913,0.771810773476857,1.06342826505031,1.41584067236971,0.946328738525842,3,"457",FALSE,6
"100",0,0,0,1,1,0,0,1,46.4843223371197,48.6000933688734,47.6674492431151,43.7782294095084,49.6210236351498,46.7768492049913,0.715703914834643,1.03276423754835,1.43942861292602,1.01903933362893,3,"458",FALSE,6
"100",0,0,0,1,0,1,1,0,42.5037172292533,46.817093537514,45.2663848602193,43.7782294095084,49.6210236351498,46.7768492049913,0.751939994637889,1.02139567057573,1.34992643221069,0.967709147357217,3,"467",FALSE,6
"100",0,0,0,1,0,1,0,1,45.3199942499317,48.1058478717012,46.9194701651649,43.7782294095084,49.6210236351498,46.7768492049913,0.713814655420154,1.00852412896467,1.37575185152374,1.00304896466089,3,"468",FALSE,6
"100",0,0,0,1,0,0,1,1,42.7170216747117,45.448785950782,43.5844840964062,43.7782294095084,49.6210236351498,46.7768492049913,0.676485269812028,0.967877868027338,1.34295725144004,0.93175331039089,3,"478",FALSE,6
"100",0,0,0,0,1,1,1,0,41.8136590213015,44.5552288808869,43.1218102952318,43.7782294095084,49.6210236351498,46.7768492049913,0.761660773692482,1.03219814807818,1.388624125282,0.921862225184471,3,"567",FALSE,6
"100",0,0,0,0,1,1,0,1,43.418133873287,49.4716829196721,47.0522647361337,43.7782294095084,49.6210236351498,46.7768492049913,0.711727665543297,1.0383007309509,1.45054066132191,1.00588785982432,3,"568",FALSE,6
"100",0,0,0,0,1,0,1,1,43.1863875021981,45.095385318317,43.8660144756774,43.7782294095084,49.6210236351498,46.7768492049913,0.695679322831803,1.01261282285162,1.4377255807781,0.937771894029081,3,"578",FALSE,6
"100",0,0,0,0,0,1,1,1,41.5586871244819,44.5655541667817,43.1761714375865,43.7782294095084,49.6210236351498,46.7768492049913,0.668199654738551,0.96252657305004,1.31448091335705,0.923024362935915,3,"678",FALSE,6
"100",1,1,1,1,0,0,0,0,46.419088271226,49.5066373065371,48.2890991098609,43.7782294095084,49.6210236351498,46.7768492049913,0.494134967757919,0.991463827737952,1.78903845865539,1.032329024519,4,"1234",FALSE,6
"100",1,1,1,0,1,0,0,0,45.2301892306446,47.9663488488963,46.7250925779809,43.7782294095084,49.6210236351498,46.7768492049913,0.48061854037358,1.04149302832621,1.94476599934278,0.998893541829129,4,"1235",FALSE,6
"100",1,1,1,0,0,1,0,0,47.0257985525095,49.4721727882184,47.99554613062,43.7782294095084,49.6210236351498,46.7768492049913,0.510382773886389,0.993982999109498,1.79384230003369,1.02605342057752,4,"1236",FALSE,6
"100",1,1,1,0,0,0,1,0,44.1307036849199,47.6947804010328,46.0845652158004,43.7782294095084,49.6210236351498,46.7768492049913,0.4614865027077,0.9780398768456,1.84845895378971,0.985200286018473,4,"1237",FALSE,6
"100",1,1,1,0,0,0,0,1,47.7987237785498,48.3424821157597,48.0706029471548,43.7782294095084,49.6210236351498,46.7768492049913,0.433298886086735,0.992934987366415,1.95291952905652,1.02765799245036,4,"1238",FALSE,6
"100",1,1,0,1,1,0,0,0,43.5543662254583,47.5558811768109,45.821740049908,43.7782294095084,49.6210236351498,46.7768492049913,0.493843479846865,1.0681042818737,2.04827629414449,0.979581584238439,4,"1245",FALSE,6
"100",1,1,0,1,0,1,0,0,47.0495394946648,48.485779210517,47.8787453504938,43.7782294095084,49.6210236351498,46.7768492049913,0.500598786300798,0.988772639499765,1.77940202036016,1.02355644221939,4,"1246",FALSE,6
"100",1,1,0,1,0,0,1,0,43.4533771372731,46.618586901754,45.5580744025493,43.7782294095084,49.6210236351498,46.7768492049913,0.477716567454901,0.998218187918629,1.85104078852471,0.973944914564447,4,"1247",FALSE,6
"100",1,1,0,1,0,0,0,1,47.6776983252716,48.3498664872277,48.0137824062496,43.7782294095084,49.6210236351498,46.7768492049913,0.43202476626178,1.02256197485647,2.04413450836325,1.02644327743918,4,"1248",FALSE,6
"100",1,1,0,0,1,1,0,0,44.39295971576,48.9337892971188,46.3190086656906,43.7782294095084,49.6210236351498,46.7768492049913,0.509484269478757,1.10245663107409,2.08135417178732,0.990212240732712,4,"1256",FALSE,6
"100",1,1,0,0,1,0,1,0,42.7492884850925,44.7591960806521,43.8695473678207,43.7782294095084,49.6210236351498,46.7768492049913,0.485687006525712,1.07046763333688,2.13765356390362,0.937847420538525,4,"1257",FALSE,6
"100",1,1,0,0,1,0,0,1,47.1031197363123,47.6510226300179,47.3770711831651,43.7782294095084,49.6210236351498,46.7768492049913,0.412466266425027,1.00018200399115,2.04099300709627,1.01283160341868,4,"1258",FALSE,6
"100",1,1,0,0,0,1,1,0,43.1242195512746,46.9775218688647,45.6943407939285,43.7782294095084,49.6210236351498,46.7768492049913,0.467388239642954,0.997988002845831,1.8896312073064,0.976858030639925,4,"1267",FALSE,6
"100",1,1,0,0,0,1,0,1,44.7152710013273,48.6147214820782,46.6124108749896,43.7782294095084,49.6210236351498,46.7768492049913,0.427274198470631,0.997253856978689,1.98889308731354,0.996484621499813,4,"1268",FALSE,6
"100",1,1,0,0,0,0,1,1,42.1524521423386,46.2702149542487,43.8496884960557,43.7782294095084,49.6210236351498,46.7768492049913,0.39558573718542,0.943132929606031,1.96222084046237,0.93742287565997,4,"1278",FALSE,6
"100",1,0,1,1,1,0,0,0,44.5724691621007,48.596192546335,46.9055455156764,43.7782294095084,49.6210236351498,46.7768492049913,0.517402378132668,1.07389064534218,2.00384762435118,1.00275128215928,4,"1345",FALSE,6
"100",1,0,1,1,0,1,0,0,46.5051667043058,49.1567714161995,47.8440989197139,43.7782294095084,49.6210236351498,46.7768492049913,0.525763769407167,1.03719119222737,1.81426790447002,1.02281576747603,4,"1346",FALSE,6
"100",1,0,1,1,0,0,1,0,43.1230658311052,47.6859688473286,45.5250167762741,43.7782294095084,49.6210236351498,46.7768492049913,0.50174525311804,1.05838543887202,1.99403316873443,0.97323820543724,4,"1347",FALSE,6
"100",1,0,1,1,0,0,0,1,47.4774995435712,47.5829369449284,47.5302182442498,43.7782294095084,49.6210236351498,46.7768492049913,0.480624086424487,1.11474227933714,2.16665642706107,1.01610559608145,4,"1348",FALSE,6
"100",1,0,1,0,1,1,0,0,44.4174275122399,47.2807373404419,46.2577650017231,43.7782294095084,49.6210236351498,46.7768492049913,0.518491249884851,1.09689874829355,2.08381074546047,0.988902967769517,4,"1356",FALSE,6
"100",1,0,1,0,1,0,1,0,43.5531793125576,45.2847362114442,44.1142303263496,43.7782294095084,49.6210236351498,46.7768492049913,0.465401285836506,1.02926627203128,1.9962940463644,0.943078276457372,4,"1357",FALSE,6
"100",1,0,1,0,1,0,0,1,48.6856242856868,48.7837343863638,48.7346793360253,43.7782294095084,49.6210236351498,46.7768492049913,0.435473190262217,1.06838624313908,2.18192696987693,1.04185468162796,4,"1358",FALSE,6
"100",1,0,1,0,0,1,1,0,43.5861984140628,47.2952928819761,45.796083389876,43.7782294095084,49.6210236351498,46.7768492049913,0.502429462533578,1.05611060907065,1.95411173988746,0.979033093682363,4,"1367",FALSE,6
"100",1,0,1,0,0,1,0,1,45.0544482226963,49.1119377805997,47.4831813371247,43.7782294095084,49.6210236351498,46.7768492049913,0.466707306503706,1.08410603468996,2.12956844229304,1.01510003653812,4,"1368",FALSE,6
"100",1,0,1,0,0,0,1,1,43.8436374533889,46.1273560356926,44.9854967445408,43.7782294095084,49.6210236351498,46.7768492049913,0.469622047798883,1.08752111727418,2.16259272140466,0.961704294092142,4,"1378",FALSE,6
"100",1,0,0,1,1,1,0,0,45.170427490173,48.0636588879482,46.9524806542553,43.7782294095084,49.6210236351498,46.7768492049913,0.489183044378263,1.0463307294133,1.99921119614224,1.0037546660848,4,"1456",FALSE,6
"100",1,0,0,1,1,0,1,0,43.5477442296345,45.5515919496457,44.4356608442077,43.7782294095084,49.6210236351498,46.7768492049913,0.468910054844113,1.03731129361576,1.976469309281,0.949949849111818,4,"1457",FALSE,6
"100",1,0,0,1,1,0,0,1,48.4333291034228,49.4128258544572,48.92307747894,43.7782294095084,49.6210236351498,46.7768492049913,0.452924841733549,1.07699305816988,2.21197037059061,1.04588227532263,4,"1458",FALSE,6
"100",1,0,0,1,0,1,1,0,43.965576893644,47.7112971618879,45.5668395239518,43.7782294095084,49.6210236351498,46.7768492049913,0.478612354094081,0.989298875776294,1.86060543601323,0.974132296176322,4,"1467",FALSE,6
"100",1,0,0,1,0,1,0,1,46.4168424088567,48.3316367819771,47.5322016674929,43.7782294095084,49.6210236351498,46.7768492049913,0.449475185178703,1.03823072031754,2.02396795943689,1.0161479978951,4,"1468",FALSE,6
"100",1,0,0,1,0,0,1,1,43.7441668777134,46.2469605720464,44.8064029070071,43.7782294095084,49.6210236351498,46.7768492049913,0.452676523108019,1.07970501908834,2.17156232391994,0.957875608736512,4,"1478",FALSE,6
